"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"290","85","During previews Great acting, Intelligent, Great writing, Hilarious  Zachary J",""," April 20th, 2017","See it if You enjoy performances from any of the 4 fine leads and great scripts. They are all fantastic!! :)","Don't see it if You're not interested in plays. There is also some profanity in the play."
"291","95","During previews Funny, Absorbing, Great acting, Great writing, Great staging  Rachel 6234",""," April 19th, 2017","See it if You wanted to know what happened to Nora after A Doll's House, if you appreciate hilarious and smart writing, acting, and staging.","Don't see it if You're a misogynist and think women should stay in the home."
"292","84","During previews Absorbing, Intense, Thought-provoking, Masterful, Quirky  Emily 7041",""," April 18th, 2017","See it if You like plays with powerful women; though-provoking inquiries about gender, relationships, and parenthood","Don't see it if You prefer entirely light-hearted, simple plot lines with big casts and elaborate sets"
"293","70","During previews Clever, Indulgent, Entertaining, Perfectly acted  mri",""," April 17th, 2017","See it if You love to watch great actors. The ensemble here is divine, especially the masterful Laurie Metcalf.","Don't see it if You're there for the writing. The top-notch cast and superb direction elevates a solid but pedestrian script.=Also The script itself feels more like a writing exercise than a satisfying play. The ideas feel like a late night post-show conversation at the bar after seeing  A Doll's House . There's some interesting takes, but it can be repetitive and could really fall flat in less capable hands....<U+00A0>Read more Read less"
"294","100","During previews Great acting, Riveting, Hilarious, Unexpected, Bold  Nelson M",""," April 17th, 2017","See it if If you are a fan of Ibsen's A Doll's House and love bold new plays.","Don't see it if If you want to miss brilliant performances from Laurie Metcalf, Chris Cooper, Jayne Houdeyshell, and Condola Rashad!=Also I had no idea what to expect going into this play, but within the first few minutes I knew I was in for a wonderful ride. I am a huge Ibsen fan and this play did an exquisite job at feeling fresh and modern while making it feel like a continuation of A Doll's House. Part 2 is a must-see!...<U+00A0>Read more Read less="
"295","90","During previews Funny, Clever, Great acting, Relevant, Entertaining  Jeremy T",""," April 17th, 2017","See it if You want a masterclass in acting from Laurie Metcalf, enjoy dialogue driven shows, want a commentary on today's gender wars","Don't see it if You have a more conservative view on a women's role, don't like profanity, or want an easy-going show that doesn't make you think."
"296","90","During previews Clever, Great acting, Relevant, Great writing  Cynthia 7076",""," April 16th, 2017","See it if Love Ibsen, want to know what happened to Nora after she left, appreciate excellent acting. Even if you've never seen Doll's House.","Don't see it if You don't have sense of humor="
"297","96","During previews Funny, Absorbing, Great acting, Intelligent, Refreshing  Joe 6135",""," April 15th, 2017","See it if You like great acting and funny, thought-provoking writing. Just great.","Don't see it if You prefer fluff.="
"298","80","During previews Funny, Clever, Intense, Hilarious, Entertaining  randy 7008",""," April 15th, 2017","See it if You like intrigue","Don't see it if You get bored ofamily values="
"299","87","During previews Absorbing, Great acting, Intelligent, Thought-provoking, Great writing  batman",""," April 13th, 2017","See it if You enjoy plays that make you think, laugh and feel and if you want to see some fine acting. Knowledge of the Ibsen plays is a +, ok if not.","Don't see it if You don't have the concentration for a play of ideas, and need to check your phone and text during the play (as the kid in front of me did)="
"300","90","During previews Absorbing, Great acting, Intelligent, Masterful, Hilarious  cherrytop",""," April 13th, 2017","See it if You're interested in feminism and the intricacies involved - only 90 minutes! Don't have to have seen A Doll's House","Don't see it if You don't like dialogue-heavy shows. This play is one long debate that is entertaining and interesting but driven by words="
"301","100","During previews Funny, Absorbing, Clever, Delightful, Entertaining  Rose 6047",""," April 12th, 2017","See it if Fine acting!!","Don't see it if If you are expecting The Doll House="
"302","95","During previews Great acting, Masterful, Relevant, Great writing  cassiecattt",""," April 11th, 2017","See it if you want to know what happens after Nora leaves, any of the actors' names intrigue you, you want to see the art of acting at its finest.","Don't see it if musicals are more your thing & if you can't hold your attention for a play with silent pauses.=Also The play, while wonderful and incredible in its own right, has a fair amount of silent pauses and the Golden Theatre is intimate. You'll hear every sniffle, every sigh, and yes, every phone ring. Turn off your phone. A woman's alarm kept going off when I saw the performance and it was incredibly rude and distracting....<U+00A0>Read more Read less="
"303","78","During previews Disappointing, Well acted, Not so well written, Contrived plot complications, Nearly-bare stage  Greg 6234",""," April 10th, 2017","See it if You'd like to think about how Ibsen's story of Nora might have continued--although this version of it might not satisfy you","Don't see it if You want to see a realistic drama that takes Nora seriously, and that delves deeply into her and her husband's needs and conflicts=Also I'm all for letting the story be told primarily through the dialogue and acting rather than the sets and costumes, but the realistic period costumes in this show clash with the set: bare wall panels, and only a few pieces of furniture. I wish the designer had chosen to go one way or the other--realism or symbolism. And there is some modern salty language that, while funny at first, clashes with the 19th century sensibilities that the play otherwise seems to portray. Jayne Houdyshell does a great comic relief part, but it would have been nice to see her figure more in the dramatic elements of the show. In all, it seems that the playwright has missed many opportunities to deal seriously and realistically with the characters and issues that Ibsen's original  Doll's House  offers for a sequel, and the director didn't look very hard for such opportunities to exploit or highlight....<U+00A0>Read more Read less="
"304","66","During previews Absorbing, Ambitious, Clever  Karyn",""," April 9th, 2017","See it if If you aren't invested in the acting.","Don't see it if You have high expectations.="
"305","90","During previews Funny, Clever, Great acting, Thought-provoking, Contemporary  Mind Opened",""," April 7th, 2017","See it if You're fascinated by heightened contemporary language, ferocious acting, and thought-provoking humor...all while contemplating modern drama.","Don't see it if You demand full historical and period accuracy. Or, you don't enjoy 21st century speaking in the context of an early 20th century story.="
"306","75","During previews Absorbing, Clever, Intelligent, Almost great  Scott 6285",""," April 7th, 2017","See it if You like a good new play with smart dialogue, well-staged and designed, and with a mostly great cast.","Don't see it if Plays bore you (as it seemed to do to many around me).=Also This play could have been great if not for the weak performance of film actor Chris Cooper, with small invisible eyes, a thin/weak voice with a marked hick regionalism, and a passive performance style. The three actresses are all at the top of their game. It's too bad that 1/4 of the cast brings this play down....<U+00A0>Read more Read less="
"307","73","During previews Clever, Great acting, Entertaining  Alessandra M",""," April 5th, 2017","See it if You want a play and saw a doll's house part 1.","Don't see it if You didn't see a doll's house part 1 or want to see a musical="
"308","100","During previews Funny, Absorbing, Ambitious, Relevant, Great staging  Michael S 6126",""," April 3rd, 2017","See it if You like bold approaches to theatre and fresh playwrighting.","Don't see it if You are a traditionalist or if you don't want challenging theatre.=Also The cast is exquisite.="
"309","70","During previews Funny, Clever, Disappointing, Entertaining  Will 6230",""," April 2nd, 2017","See it if you enjoy a well written play. Clever, funny, thoughtful writing.","Don't see it if Uneven, surface acting. Not committed enough and they don't rise to the script. Only Houdyshell shines.="
"310","75","During previews Funny, Great acting, Entertaining  Sylvia K",""," April 2nd, 2017","See it if you ever wanted to know what might have happened to Nora. Great acting, great costumes, very funny.","Don't see it if don't like modern language in a play with costumes and storyline from about 1905.="
"311","86","During previews Absorbing, Clever, Delightful, Exquisite, Entertaining  Anthony 6047",""," April 1st, 2017","See it if Enjoy good acting","Don't see it if Want music="
"312","93","During previews Intelligent, Profound, Great writing  Theater Geek NYC",""," March 31st, 2017","See it if You like intellectual, unusual pieces with strong female charactersthat make interesting points about society, especially Hnath's other work","Don't see it if You don't like period pieces with a contemporary feel. Also, if you have conservative views, this play may not be up your alley.="
"313","90","During previews Absorbing, Clever, Great acting, Intelligent, Must see  Abbe 6305",""," March 31st, 2017","See it if You want to see a particularly masterful, yet hilarious, performance by Laurie Metcalf joined by the three cast members who hold their own.","Don't see it if You are expecting a period set. Yes, the staging is inspired (as are the scene breaks), but the stage  She is bare.=Also If you never read or forgot the cast and plot of Ibsen s A Doll's House, go on Wikipedia for a 10 minute prep. Not a requirement, but it made the show all the more enjoyable for me....<U+00A0>Read more Read less="
"314","80","During previews Funny, Great acting, Thought-provoking, Resonant, Entertaining  Wendy D",""," April 26th, 2017","See it if If you like the original play. If you are a fan of Laurie Metcalf, Chris Cooper, Condola Rashad, and Jayne Houdyshell.","Don't see it if you aren't into dialogue heavy and not much action, minimalist set piece.="
"315","92","During previews Great acting, Profound, Resonant, Indulgent, Great writing  Emily H 6312",""," April 26th, 2017","See it if You enjoy the plot line of  A Dolls House  and have always wondered about the end.","Don't see it if You don't know anything about the original  A Dolls House.  (research or read before going)="
"316","86","During previews Funny, Clever, Intelligent, Thought-provoking, Entertaining  Frank 5",""," April 24th, 2017","See it if Great seasoned actors/young actress at their best. Wonderful humor/banter between them. Not necessary, but helps to read a recap of original","Don't see it if You don't care for drama with a message about family issues and the treatment of woman in the past and today.="
"317","70","During previews Great acting, Disappointing, Cliched, Overrated, Great staging  Adria 7048",""," April 24th, 2017","See it if You want to see a bunch of talented actors work their tails off.","Don't see it if You stand strongly behind the original A Doll's House. Part Two may not ring as true to the original text if you are very fluent in part one="
"318","80","During previews Funny, Clever, Intense, Refreshing  Sara 7091",""," April 24th, 2017","See it if you have always wondered what happened after Nora walked out that door. If you're a fan of Chris Cooper or Laurie Metcalfe (I am).","Don't see it if you like a lot of furniture onstage; you never saw the Ibsen play. If you prefer a looooooong evening.="
"319","95","During previews Great acting, Entertaining, Unique, Thoughtfully directed  JJhotcakes90",""," April 23rd, 2017","See it if you life Sam Gold's work and want a workshop in being fully present and completely truthful from Laurie Metcalf.","Don't see it if you're looking for a play that intrinsically builds off of Ibsen's. Explicit references to the original play feel contrived.="
"320","86","During previews Absorbing, Great acting, Entertaining  LS 7113",""," April 23rd, 2017","See it if you like Laurie Metcalf. You didn't have to know the original story to follow the play.","Don't see it if if you don't like sequels.=Also Overall, I loved the piece. The cast was great! I liked the story. The gigantic, green type projection telling the audience whose perspective you were seeing was unnecessary and jarring. It was way to modern for the set design and costumes and took me out of the world every single time a name was projected on the set....<U+00A0>Read more Read less="
"321","100","During previews Absorbing, Delightful, Great acting, Must see, Profound  John 6285",""," April 20th, 2017","See it if You love great acting!!!!","Don't see it if You prefer big musical productions, like Wicked, or The Phantom of the Opera="
"322","82","During previews Clever, Dizzying, Great acting, Resonant, Great writing  Jared S 7110",""," April 20th, 2017","See it if A master class in acting, especially from Metcalf. An excellent adaptation of the source material that is both clever and relevant today.","Don't see it if If you aren't familiar with Ibsens A Dolls House! If you are a fan of moving and exciting action maybe pick something else"
"323","79","During previews Funny, Absorbing, Intense, Thought-provoking, Masterful  Murray 7041",""," April 16th, 2017","See it if A great cast and thoughtful dialogue is what moves you.","Don't see it if You did not enjoy, the original play, A Doll's House.=Also Why did Nora return  After walking out the door years ago. Leaving her husband, children, and Anne Marie, all to wonder....<U+00A0>Read more Read less="
"324","88","During previews Clever, Thought-provoking, Quirky, Relevant, Great writing  Bethie",""," April 13th, 2017","See it if If you love Laurie Metcalf. She is fantastic! The cast and writing is absolutely phenomenal.","Don't see it if You do not like quiet, wordy shows. It is almost all dialogue with very little action.="
"325","80","During previews Funny, Great acting, Banal, Disappointing, Slow  Jason 6324",""," April 13th, 2017","See it if you want to see a great cast.","Don't see it if you want an interesting play. It was well performed and directed but it felt pointless.="
"326","95","During previews Clever, Great acting, Must see, Great writing, Hilarious  Brandy 6232",""," April 12th, 2017","See it if you like smart, witty scripts, and a cast of four brilliant actors. And you don't need to be familiar with A Doll's House to enjoy this play","Don't see it if="
"327","91","During previews Absorbing, Great acting, Intelligent, Refreshing, Topical  Bway's Hayden A",""," April 12th, 2017","See it if you like TED Talks/extemporaneous speaking about relevant issues. A wonderful commentary on the modern institution of marriage in society.","Don't see it if you aren't liberal or a feminist. You may appreciate it a little less if you aren't familiar with Ibsen's original play.="
"328","85","During previews Intelligent, Intense, Thought-provoking, Relevant, Great writing  Sugundia",""," April 10th, 2017","See it if Like to explore the relevance of traditional male/female roles, like pieces that really allow to think, like looking glass theatre","Don't see it if Power struggles between male and female characters make you uncomfortable="
"329","90","During previews Absorbing, Great acting, Intelligent, Relevant, Resonant  Bonny C",""," April 9th, 2017","See it if You want to see a period drama done with today's sense of humor.","Don't see it if You don't enjoy smart dialogue and a minimalist set or if you don't know A Doll's House (not a requirement but should know the basic plot).="
"330","89","During previews Absorbing, Clever, Great acting, Thought-provoking, Entertaining  Lauren 709642",""," April 6th, 2017","See it if You like theater! Even if you aren't familiar with Ibsen's A Doll's House, there is still much to enjoy!","Don't see it if You are looking for a musical...because it's a play....="
"331","100","During previews Exquisite, Relevant, Riveting  Laura 6244",""," April 5th, 2017","See it if You like excellent writing. Excellent acting and a tight well produced play.","Don't see it if You don't like linear well produced plays.="
"332","54","During previews Disappointing, Overrated, Great staging  Jacqueline 5",""," April 5th, 2017","See it if You like Laurie Metcalf","Don't see it if You dont="
"333","88","During previews Funny, Ambitious, Thought-provoking, Relevant  Michael 623116",""," April 2nd, 2017","See it if You know or like any of the cast members and/or A Doll's House. Or see it if you'd like a quick, funny, dynamic dissection of human choices.","Don't see it if You're entering with purist expectations of the the time period and/or language in style or structure of A Doll's House. This is a NEW play.=Also After chatting with folks afterwards, those of us who were NOT familiar with A Doll's House still enjoyed themselves and did not feel  left out  from this play at all....<U+00A0>Read more Read less="
"334","100","During previews Absorbing, Great acting, Must see, Great writing, Great staging  MondayInTheParkWithGeorge",""," March 31st, 2017","See it if You like  A Doll's House  by Ibsen, or just want to see some phenomenal acting, staging, and writing.","Don't see it if You have no reason not to see it! It was fabulous.="
"335","75","During previews Great acting  Marrina",""," April 26th, 2017","See it if You enjoy period pieces and driven women","Don't see it if You prefer musicals to monologues="
"336","82","During previews Funny, Ambitious, Great acting  Sarah 7073",""," April 24th, 2017","See it if Your favorite thing about A Doll's House is its honesty about relationships and divorce. You're curious about how someone pulled this off.","Don't see it if No one can convince you Torvald isn't a lost cause, you don't think people in victorian clothes saying  fuck  is funny, marquees annoy you.="
"337","88","During previews Absorbing, Great acting, Entertaining  Debra 7110",""," April 20th, 2017","See it if You live to watch Laurie Metcalf act","Don't see it if See it"
"338","90","During previews Funny, Absorbing, Clever, Great acting, Entertaining  Cheryl 6244",""," April 17th, 2017","See it if You always wondered how Nora did on her own! You went on or supported The Woman's March. You enjoy snappy repartee.","Don't see it if You're a misogynist. You can't stand speechifying dialogue. You think laughter degrades Ibsen's legacy."
"339","94","During previews Absorbing, Great acting, Great writing, Smart  Donna 7085",""," April 16th, 2017","See it if You appreciate smart writing and stellar acting.","Don't see it if You can't handle a sequel being exactly like the original. This sequel is anachronistic but that's the point.=Also Despite the less-than-stellar reviews that were here last week, I went because I have faith in Lucas Hnath. I'm so glad I did. Glad to see the average is inching up as people come to appreciate this unusual and smart play....<U+00A0>Read more Read less="
"340","70","During previews Funny, Ambitious  Bruce 628176",""," April 14th, 2017","See it if Ibsen intrigues you and you're open to speculation about the characters.","Don't see it if You've really had enough of the sort of artificial plot devices prevalent in modern French cinema.="
"341","89","During previews Absorbing, Clever, Delightful, Great writing, Entertaining  Kayla P 6153",""," April 6th, 2017","See it if you like an old classic with hidden jokes but quite a bit of drama","Don't see it if you have problems with death or other drama="
"342","76","During previews Clever, Great acting, Intelligent, Indulgent, Entertaining  Giancarlo P 6154",""," March 30th, 2017","See it if You want your values challenged, if you wish to understand the role of women and if you want some couple's therapy.","Don't see it if You don't care about women.="
"343","70","During previews Great acting, Disappointing, Slow  Nick M 7110"," On","See it if You like great acting performances","Don't see it if You like writing that isn't  showy",""
"344","79","During previews Absorbing, Ambitious, Delightful, Great acting, Entertaining  Megan 710874"," On","See it if The show was great.","Don't see it if If you don't like shoes don't watch them.",""
"345","85","During previews Funny, Absorbing, Great acting, Intelligent, Great writing  Elizabeth 7098"," On","See it if If you're curious about what happened to Nora and Torvald... and if you appreciate superb acting and thought-provoking writing.","Don't see it if Watching an intermissionless play that makes you think isn't how you want to spend 90 minutes of your life.",""
"346","84","During previews Great acting, Intelligent, Thought-provoking, Relevant, Resonant  Sarah 7091","  On","See it if If you are a thoughtful, intelligent person who has empathy and perhaps has lived through a marriage...(or divorce).","Don't see it if You are close-minded, love happy musicals. Or if it bothers you that the actor who was cast as the daughter is black, parents are white.",""
