"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"1","100","The New York Times","Ben Brantley","August 6th, 2015","Yes, it really is that good...I am loath to tell people to mortgage their houses and lease their children to acquire tickets to a hit Broadway show. But 'Hamilton,' directed by Thomas Kail and starring Mr. Miranda, might just about be worth it <U+2014> at least to anyone who wants proof that the American musical is not only surviving but also evolving in ways that should allow it to thrive and transmogrify in years to come.",""
"2","100","Theatermania","Zachary Stewart","August 6th, 2015","Yes, it's as incredible as everyone says....With his new musical, 'Hamilton,' Lin-Manuel Miranda has an eye on both. He's created a work sure to be enjoyed by generations to come, proudly drawing on America's past as a guiding light to the future. It unequivocally asserts that the revolutionary ideals of 1776 are still valid in 2015. It is nothing short of a masterpiece, destined to change Broadway forever.",""
"3","90","BroadwayWorld","Michael Dale","August 7th, 2015","As with 'In The Heights', Miranda's ear-popping material kinetically fuses with the exemplary work of director Thomas Kail to explosively tell the story of a man considered one of the first quintessential New Yorkers - a poor immigrant with radical ideas who pushed his way to prominence for the betterment of society.",""
"4","100","Time Out New York","David Cote","August 6th, 2015","What is left to say  After every critic in town (including me) praised the Public Theater world premiere to high heaven; and after seeing this language-drunk, rhyme-crazy dynamo a second time, I can only marvel: They used up all the damn words. Wait, here are three stragglers, straight from the heart: I love 'Hamilton.' I love it like I love New York, or Broadway when it gets it right. And this is so right.",""
"5","80","New York Post","Elisabeth Vincentelli","August 6th, 2015","Lin-Manuel Miranda<U+2019>s 'In the Heights' may have been a hit <U+2014> but his 'Hamilton' is a phenomenon...But <U+201C>revolutionary<U+201D> the show is not. Truly radical art is divisive, and under its brash exterior, 'Hamilton' is warmly reassuring <U+2014> a love letter to a land of opportunity where 'The 10-dollar founding father without a father/Got a lot farther by working a lot harder/By being a lot smarter/By being a self-starter.'<U+201D>",""
"6","100","Variety","Marilyn Stasio","August 6th, 2015","This innovative show is shaping up to be just as much of a phenomenon uptown, playing in a Broadway house with four times the seating capacity, and to a more traditional but no less enthusiastic audience. That universal appeal to crossover audiences is one unmistakable sign of a groundbreaking show...Like any true landmark, 'Hamilton' stands up to repeated viewings. After six months, the show<U+2019>s initial impact hasn<U+2019>t dulled a bit; in fact, the qualities that made it so extraordinary the first...",""
"7","95","The Hollywood Reporter","Frank Scheck","August 6th, 2015","Having already become a cultural phenomenon in its off-Broadway premiere run earlier this year at the Public Theater, 'Hamilton' <U+2014> written by and starring Lin-Manuel Miranda, who previously made a name for himself on Broadway with 'In the Heights' <U+2014> seems a shoo-in for smash hit status and a slew of awards attention...The musical is a triumph.",""
"8","95","The Huffington Post","Steven Suskin","August 6th, 2015","'Hamilton' is not just an excellent and rousing musical; it brings something new to the musical theatre, and does it so very compellingly that superlatives are in order. I--and I expect just about all my critical colleagues--would tell you to stop reading right now and get yer tickets, except there aren't likely many to be had for the next year or three.",""
"9","95","DC Theatre Scene","Jonathan Mandell","August 6th, 2015","When Hamilton opened  -Broadway in February, I called it groundbreaking and breathtaking <U+2013> and I was trying not to gush...Analyzing the importance of 'Hamilton' misses the main takeaway from the musical: It<U+2019>s thrilling to watch. It seems always in motion, thanks to a creative team including director Thomas Kail, and especially choreographer Andy Blankenbuehler, who keeps the sexy ensemble very busy. They help enhance what are some terrific performances.",""
"10","60","Talkin' Broadway","Matthew Murray","August 6th, 2015","Does 'Hamilton' live up to all <U+2014> any <U+2014> of this hype  And does it need to  From my perspective, the answers are, respectively, a definite no and a solid yes...Though much has been made of the myriad musical and lyrical references that pockmark the evening, they're more about calling attention to themselves than contributing to a consistent texture or sensible narrative. To my reckoning they brand 'Hamilton,' even in its slightly altered, more precise uptown incarnation, as unsatisfying and un...",""
"11","95","The Wall Street Journal","Terry Teachout","August 6th, 2015","'Hamilton' is the best and most important Broadway musical of the past decade. Why important  Because it sounds as though it had been written last week instead of a half-century ago...So do whatever you have to do short of grand larceny to score a ticket to 'Hamilton.' It<U+2019>ll make you want to stand on your seat and yell with delight.",""
"12","100","The Clyde Fitch Report","David Finkle","August 7th, 2015","'Hamilton' joins the ranks of great American musicals...Considered as an American musical dealing directly with Americana an argument could eventually be made for 'Hamilton' as the nation<U+2019>s greatest musical...If a musical even close in quality to this one emerges this season, we<U+2019>re lucky. If a musical even close in quality emerges in the next 10 years, we<U+2019>d better count our lucky stars.",""
"13","100","AM New York","Matt Windman","August 6th, 2015","I must confess that I gave one of the less enthusiastic reviews of 'Hamilton' back in February, finding the plot to be too dense (it is, after all, a biography) and the hip-hop sound to be monotonous. On second viewing, I was determined to accept the show on its own terms, and I ended up being absolutely entranced by Miranda's inventive writing, Thomas Kail's masterful direction and Andy Blankenbuehler's nonstop movement. I may be the last critic to join the 'Hamilton' fan club, but better l...",""
"14","95","New York Magazine / Vulture","Jesse Green","August 6th, 2015","A second look suggests that something even more significant is going on. The breakthrough isn<U+2019>t so much the incorporation of those contemporary genres; after all, Miranda already did that, throwing in Latin music to boot, in the charming 'In the Heights.' But 'Hamilton' not only incorporates newish-to-Broadway song forms; it requires and advances them, in the process opening up new territory for exploitation. It<U+2019>s the musical theater, not just American history, that gets refurbished. And per..",""
"15","95","New York Daily News","Joe Dziemianowicz","August 6th, 2015","With 'Hamilton,' Broadway is officially the coolest place on the planet. And the smartest. And most exhilarating. Yes, composer, lyricist, author and leading man Lin-Manuel Miranda<U+2019>s magical musical tour of the life of the '10-dollar Founding Father,' Alexander Hamilton, is that great. It<U+2019>s even richer and more eloquent since its run earlier this year at the Public Theater.",""
"16","95","Deadline","Jeremy Gerard","August 6th, 2015","Every great musical improves on second (and third, and fourth) hearing; 'Hamilton' is no exception. Lin-Manuel Miranda<U+2019>s magnificent adaptation is not, to use that tired clich<U+00E9>, a game-changer. It is, in truth, the quintessence of a Broadway musical destined for the record books...Like 'Rent' 20 years ago and 'A Chorus Line' 40 years so, 'Hamilton' is accessible without pandering and inspirational in sneaky ways that permeate a skeptic<U+2019>s shell.",""
"17","95","Chicago Tribune","Chris Jones","August 6th, 2015","The Founding Father never had a friend so loyal and true as Lin-Manuel Miranda, whose audaciously ambitious and supremely executed new musical is surely the most entertaining, provocative and moving civics lesson in Broadway history...Many of the songs are quite staggeringly beautiful <U+2014> richly melodic and passionately performed ballads of fear, hope, determination and pain. They feel traditional and revolutionary at the same time.",""
"18","100","Newsday","Linda Winer","August 6th, 2015","With the delirious praise swirling around 'Hamilton' since its Public Theater run, there was danger that Lin-Manuel Miranda's hip-hop masterwork would seem anticlimactic - or at least overhyped - at its Broadway premiere. Instead, the show is even more nuanced, more cohesive in individual performances and its more focused finale. Most important, Miranda and director Thomas Kail have fine-tuned it without losing a shiver of its audacity and thrill.",""
"19","95","Theatre Reviews Limited","David Roberts","April 1st, 2016","With a refreshing book, profoundly innovative music that includes hip-hop, jazz, blues, R&B, and Broadway, and scintillating lyrics, 'Hamilton' exceeds all expectations of theatergoers and rocks the stage with engaging performances and exhilarating choreography...The diverse cast is uniformly outstanding and brilliant...Andy Blankenbuehler<U+2019>s choreography is innovative and precise.",""
"20","90","The Wrap","Robert Hofler","August 6th, 2015","It<U+2019>s the question most asked of theater critics these days: 'Is <U+2018>Hamilton<U+2019> really that good ' Yes, 'Hamilton' is that good, and the still youthful Lin-Manuel Miranda can be mentioned in the same sentence with Sondheim and even Cole Porter.",""
"21","100","NorthJersey.com","Robert Feldberg","August 7th, 2015","The first question critics usually consider when a hit off-Broadway show moves to Broadway is whether it works as well in a larger space. 'Hamilton' does. Emphatically...It<U+2019>s an event that hasn<U+2019>t been over-hyped. The show is spectacularly unique, an endlessly clever history lesson that links us to the country<U+2019>s Founding Fathers in an ingenious and compelling theatrical way...There are probably a half-dozen more things I could rave about, but, essentially, 'Hamilton' is just a really, really ...",""
"22","98","TheaterScene.net","Victor Gluck","August 21st, 2015","<U+201C><U+2018>Hamilton<U+2019> does for the American Revolution what <U+2018>Les Miserables<U+2019> does for French 19th century history. However, its contemporary sound turns <U+2018>Hamilton<U+2019> into a theatrical revolution that is just short of titanic. From the expert cast to the impeccable design team to the splendid score and text, <U+2018>Hamilton<U+2019> makes musical theater history. Just a warning: don<U+2019>t  come tired! <U+2018>Hamilton<U+2019> is fast moving and jam-packed with information. You will want all your faculties about you.<U+201D>",""
"23","100","Front Mezz Junkies","Steven Ross","February 9th, 2016","I was intoxicated by 'Hamilton', exquisitely directed by Thomas Kail...It has an energy, a beat, a rhythm, and a rebelliousness that swept me up and kept me thoroughly engaged and enchanted. It<U+2019>s a powerhouse three-hour telling of this pushy historical figure...Act One is an adrenaline-fueled history lesson in politics, war, revolution and love but Act Two is the clincher, which gives this show its emotional core and depth.  It is truly amazing what Miranda has done here.",""
"24","93","Bob's Theater Blog","Robert Sholiton","October 13th, 2016","This ambitious, inventive show remains strong across the board: the entertaining, informative and emotionally involving book is filled with moments of humor and pathos, the characters are vividly drawn, the lyrics are extremely clever, the choreography supports the action brilliantly, the cast is uniformly strong and the direction is fluid and assured...The good news is that the newcomers to the cast are generally fine and the production is as sharp as ever.",""
"25","100","WNBC","Robert Kahn","August 6th, 2015","Miranda<U+2019>s sweeping, largely sung-through musical about Alexander Hamilton, an orphan who became George Washington<U+2019>s right-hand man, took on a second life as a master class in musical theater creation...Miranda<U+2019>s music and lyrics are too textured to be absorbed in one sitting. Turns out, once you<U+2019>ve gotten over the first wow, there<U+2019>s plenty more wow to be uncovered.",""
"26","85","Great acting, Must see, Overrated, Great singing, Great staging  webman843",""," May 3rd, 2017","See it if you can afford it. If not, there are planty of shows you can afford that are just as good.","Don't see it if you are doing so because it is the hot ticket, or if you expect it to change your world="
"27","95","Absorbing, Ambitious, Intelligent, Must see, Great staging  Brett Mann",""," April 28th, 2017","See it if you're looking for brilliance, on every level. It's LOUD, big, FAST, dizzying, w/exceptionally amazing lyrics & music, staged masterfully.","Don't see it if you're looking for old-school  1776 . This no  1776 . Saw original cast @ The Public: a MASTERPIECE. Can't afford their broadway tkt prices.="
"28","95","Absorbing, Ambitious, Intelligent, Must see, Riveting  Douglas Marino",""," April 25th, 2017","See it if You love rich, bold, absorbing storytelling; great music and intelligent lyrics; history","Don't see it if You can't afford it; otherwise see it. It's that good.=Also This may be the hardest working and best looking ensemble (as in  the non character dancing singing support) on Broadway today....<U+00A0>Read more Read less="
"29","95","Ambitious, Clever, Intelligent, Relevant, Great writing  Thank You Five",""," April 25th, 2017","See it if you're interested in American history, are a fan of Lin-Manuel Miranda/In the Heights, support diversity in casting.","Don't see it if You like your musicals traditional, don't want a  civics lesson.=Also The show lives up to the hype, even with most of the original cast gone. Songs and performances are strong.  Helpless  into  Satisfied  is so wonderful in its execution....<U+00A0>Read more Read less="
"30","90","Original, Edgy, Intelligent, Entertaining, Groundbreaking  Phillip L",""," April 24th, 2017","See it if Groundbreaking rap musical, story of America s origins","Don't see it if dislike rap music="
"31","98","Clever, Delightful, Masterful, Must see, Entertaining  LG 123",""," April 17th, 2017","See it if you can like creative story telling with great acting, dancing, staging, and overall feel. You enjoy In the Heights, history, politics.","Don't see it if you are looking for straight dialog without music.="
"32","98","Masterful, Must see, Profound, Great writing, Entertaining  Guilty One",""," April 7th, 2017","See it if You want to see a truly masterful piece of work. You want to be able to tell your friends that you saw it.","Don't see it if You don't care for hip hop or rap="
"33","83","Refreshing, Relevant, Great writing, Entertaining, Great singing  Merci Percy",""," April 6th, 2017","See it if You've always wanted to see an epic musical that disrupted Broadway and irrevocably changed our expectations for musicals.","Don't see it if You've memorized the songs, seen more previews than you ordinarily would and know all the dialogue. New cast does not have necessary swagger=Also Time for Lin Manuel to bring a few original cast members back to pump some energy back into this show. Still a must see....<U+00A0>Read more Read less="
"34","100","Funny, Clever, Delightful, Entertaining, Great singing  Kayla Coleman",""," April 5th, 2017","See it if You love history and learning about history","Don't see it if You hate history="
"35","97","Original, Epic, Intelligent, Lively, Excellent performers  Gale",""," April 2nd, 2017","See it if you never thought a history lesson could hold your interest; you like beautifully synced choreography, staging and storytelling","Don't see it if you have zero tolerance for rap and/or hip hop style musicals.=Also It's everything they say it is.="
"36","100","Absorbing, Ambitious, Must see, Relevant, Great staging  Christopher H 6188",""," April 1st, 2017","See it if you are a person","Don't see it if you have to be that one jerk=Also Seriously, this show is amazing. While I don't think it is as  innovative  as some claim, it is a nearly perfect piece....<U+00A0>Read more Read less="
"37","100","Absorbing, Ambitious, Clever, Masterful, Great staging  Polly 7089",""," March 30th, 2017","See it if You want to see what all the hype is about. P.S. It does live up to the hype.","Don't see it if Are you insane  GO!="
"38","94","Relevant, Overrated, Entertaining, Energetic, Innovative  Mad Mike",""," March 26th, 2017","See it if You can't deny the energy, innovation and slick historically-grounded humor and drama that resonates with modern audiences.","Don't see it if Excellent, yes. Cultural phenomenon  Head scratcher. Don't pay extortionist prices; wait. Worth waiting for the lottery to finally come thru="
"39","93","Absorbing, Ambitious, Great acting, Great singing, Great staging  Elisha",""," March 25th, 2017","See it if Are interested in historical stories told through a combination of hip-hop, speech and other musical styles","Don't see it if You really don't want to learn anything when seeing a show or dislike rap=Also This show is a game changer in musical theater, and I think will be recognized as such in the future. I will not say that it is the best musical ever produced (I don't have an answer for what is) but it is the first big innovator of the social media era. Additionally, the show is technically brilliant. All the design aspects are wonderful as is the choreography. See it if you can, especially with a $10 lottery ticket....<U+00A0>Read more Read less="
"40","100","Must see, Resonant, Riveting, Great writing, Ground-breaking  Britney",""," March 21st, 2017","See it if Just see it. If you can.","Don't see it if You REALLY don't like hip hop="
"41","100","Ambitious, Intelligent, Riveting, Great writing, Entertaining  Muppetina",""," March 16th, 2017","See it if you can get a ticket! It's worth the wait!","Don't see it if you are not open to hip-hop/rap.="
"42","99","Clever, Great acting, Must see, Entertaining, Great singing  beth 42",""," March 9th, 2017","See it if You can get tickets and like history. Even if you are not a history fan, the show is worth seeing.","Don't see it if If you don't like the lyrics rapped to you or don't like so many words.="
"43","100","Absorbing, Intelligent, Masterful, Must see, Great staging  Suehodd",""," March 6th, 2017","See it if If you love something that is brilliant, entertaining, and a true masterpiece","Don't see it if There is no reason other than not being able to get tickets not to see this magnificent show="
"44","95","Intelligent, Must see, Refreshing, Great writing, Entertaining  Claudio V",""," March 5th, 2017","See it if You can get tickets before the next millennium. It is totally worth the hype ( but not the insane ticket prices ).","Don't see it if You saw the production at the Public Theater. I really missed Brian D'Arcy James as king George. It was a more intimate ( and better ) show.="
"45","95","Ambitious, Epic, Must see, Relevant  Cat Heinen",""," March 4th, 2017","See it if It's 100% worth all the hype you've undoubtedly heard. Fantastic music, book, acting, singing, lighting, staging, an energetic atmosphere, a","Don't see it if Honestly, there's NO reason to not see this show. Except money.="
"46","100","Clever, Delightful, Dizzying  Member 70402511",""," March 3rd, 2017","See it if Run.Dont walk.  tickets for whenever you can snag them.Dont know when there will be a play as memorable as this oneI It is without equal.","Don't see it if you don't appreciate brilliance.="
"47","95","Absorbing, Edgy, Epic, Riveting, Great writing  Kate D 7019",""," February 27th, 2017","See it if you love Lin and all his work, hip hop, the most refreshing take on history you will ever see and a crazy talented cast","Don't see it if you dont like inspiring tales of perseverance, resilience and American history="
"48","100","Epic, Masterful, Must see, Great writing, Entertaining  Gracee",""," February 25th, 2017","See it if you can get tickets","Don't see it if you don't care about the most relevant and world-shaking musical since Rent=Also I watched the Chicago production, with Alexander Gemignani as King George III and Wayne Brady as Aaron Burr, and it was cheaper to fly from New York to Chicago and buy orchestra seats than to watch it in NYC. I have no regrets....<U+00A0>Read more Read less="
"49","100","Ambitious, Exquisite, Masterful, Must see, Resonant  IAmMyOwnWife",""," February 13th, 2017","See it if you want to be forever changed. It.Is.That.Good. Saw it at The Public & at the Rodgers. Perfection. If you love to be challenged, go!","Don't see it if you won't be able to make rent/pay bills at month's end. Then save your pennies & Hamiltons & see it.="
"50","97","Deserves all the plaudits it has received; breakthrough musical of the 21st century  Bruce 6",""," February 11th, 2017","See it if brilliant premise that hip-hop score captures energy/perspective of Revolutionary War era leaders, marvelous choreography, set, performances","Don't see it if female characters largely passive, don't feel emotional connection to A. Hamilton until late in 2nd act=Also It is heartening to see that an immensely popular musical like Hamilton is actually a serious piece of theater, focusing on ambitious themes like the relationship of fathers and sons, duty to country vs. family, attributes of passion vs. caution, who defines our history, etc. while animating and showing the foibles of major Revolutionary War figures whom we have - until now - worshiped from afar. Contrast this with other popular musicals of their time: Cats, Phantom, etc. that are largely forgettable entertainments....<U+00A0>Read more Read less="
"51","95","CitiTour","Brian Scott Lipton","November 17th, 2015","The show creates a swirling intellectual and emotional portrait of one individual that matches, if not bests, any we<U+2019>ve previously seen on stage. To accomplish this rare feat, Miranda is aided by the seamless direction of Thomas Kail, the extraordinary, and the stirring orchestrations of Alex Lacamoire, who finds the precisely right sounds for Miranda<U+2019>s wonderfully wide musical vocabulary<U+2026>Its inventiveness is practically unparalleled. Miranda<U+2019>s book is a marvel, as well.",""
"52","90","The Associated Press","Mark Kennedy","August 6th, 2015","Revolutions are messy, sudden, often brutal things. They're not meant to mature gracefully. Thankfully, no one told the creators of the pulsating 'Hamilton,' which arrives on Broadway sharper, tighter and cleaner than just a few months ago....It's all like nothing you've ever heard or seen before. In one song, the main ladies sing euphorically, 'Look around at how lucky we are to be alive right now! History is happening in Manhattan.' We couldn't agree more.",""
"53","100","NY1","Roma Torre","August 7th, 2015","It was phenomenal off-Broadway. It's even better now. 'Hamilton' is that rare musical that fires on all cylinders, even ones we never knew existed...In a sense, the collective talents of this bravura company pay homage to Broadway's founding fathers - and mothers - by pushing the envelope on an artform that at best, teaches us, enlightens us and entertains us like nothing else.",""
"54","100","The Washington Post","Peter Marks","August 6th, 2015","'Hamilton' is a captivating mirror of the man whose life it surveys: blazingly original, restlessly innovative, magnetic from start to finish...The intense pride you feel on an evening such as this, when America<U+2019>s story is retold with such style, verve and imagination, is not of a sort that<U+2019>s come by easily on Broadway. There<U+2019>s a magnitude of joy summoned here that suggests that King George is absolutely right. You most certainly will want to be back.",""
"55","95","Towleroad","Naveen Kumar","August 7th, 2015","The landmark new musical presents a soulful, electrifying retelling of America<U+2019>s birth. Its ingenious use of hip-hop, a medium and a culture in many ways born from that oppression, to reclaim American history is nothing short of revolutionary...The musical<U+2019>s ability to combine the sensational with the theoretical is one of its greatest strengths.",""
"56","100","USA Today","Elysa Gardner","August 6th, 2015","There has been nothing on Broadway in the past 20 years to rival the riveting, exhilarating and haunting 'Hamilton,' its vitality and ingenuity fully intact...American musicals have long combined social criticism with unabashed romance, a sharp eye with an open heart. Watching that tradition move boldly forward in 'Hamilton,' a fan can't help but feel a little pride.",""
"57","100","As Her World Turns","Erica Meyer","January 7th, 2016","What can I say that hasn<U+2019>t already been said about this lauded new musical, perhaps the best this art form has seen in decades  It lives up to the hype. It is indeed brilliant...Composer, lyricist, and star Lin-Manuel Miranda seamlessly blends musical theater and hip hop in a wholly original way...'Hamilton' is as epic as 'Les Mis' and as relevant as a Jay Z album. It is nothing less than revolutionary.",""
"58","100","ZEALnyc","Jil Picariello","August 7th, 2015","It<U+2019>s even better than I remembered. 'Hamilton' is something entirely new to Broadway. And also something entirely old...You<U+2019>ll leave 'Hamilton' humming. And teary-eyed. And in awe that someone <U+2013> Lin-Manuel Miranda in this case <U+2013> can conceive of, write, and star in something so moving, so compelling, so<U+2026>well, genius.",""
"59","95","BroadwaySelect","Peter Filichia","August 27th, 2015","<U+201C>Miranda puts eloquence in every mouth<U+2026><U+2018>Hamilton<U+2019> does offer enough musical theater touchstones to please the purist...Tom Kail<U+2019>s direction and Andy Blankenbuehler<U+2019>s choreography make for a seamless, sure-handed musical replete with stunning stage pictures...So Miranda has become one of those comparatively rare musical theater writers who follows his first success ('In the Heights') with a much greater triumph.",""
"60","100","Theatre is Easy","Molly Marinik","December 18th, 2015","With Kail's clever direction and Blankenbuhler's athletic choreography, 'Hamilton's' large cast embodies a bloody war, heated political rivalries, and the outright joy of starting a new nation...Miranda's score is a triumph by itself with a wide range of influences and some of the best lyric writing seen yet this century...The modernity of the production is refreshing and prescient<U+2014>we might actually be entering a new era of musical theatre.",""
"61","95","StageZine","Scott Harrah","August 15th, 2015","Director Thomas Kail keeps the story moving along with fluid precision and at an exhausting, nonstop pace at all times. The fusion of direction and choreography complement each other in the frenetic goings-on in this nearly three-hour, monumental show. 'Hamilton' has truly started a Broadway revolution and will continue to influence the American musical theater for years to come.",""
"62","100","BackStage Barbie","BackStage Barbie","February 9th, 2016","This show is so special and unlike anything we have ever seen on Broadway...What strikes me is that it is so commercially successful, but before it was popular it was extremely well written and artistic. It is rare that these combine in a musical...'Hamilton' has shown the next generation of composers that you can write something intelligent with artistic merit and still sell tickets.",""
"63","100","Our Theater Blog","Tamara Beck","November 11th, 2015","<U+201C>'Hamilton' is still a perfect 10!...This tuneful sampling is a brilliant reflection of the spirit of revolution and renewal that 'Hamilton' (and the period it depicts) represents...'Hamilton,' under Thomas Kail<U+2019>s direction of the no-less than brilliant cast and with Andy Blankenbuehler<U+2019>s choreography for the excellent ensemble of 'back-up' dancers and players, is the most entertaining history lesson ever devised. 'Hamilton' is no less than genius!",""
"64","95","Entertainment Weekly","Leah Greenblatt","August 6th, 2015","Lin-Manuel Miranda has turned a Founding Father<U+2019>s largely forgotten narrative into one of the most joyful, kinetic, and extravagantly original musicals ever imagined for the stage...The play<U+2019>s intrigue comes mostly from its potent stew of friendship and romance and outsize ambition; it<U+2019>s as if 'House of Cards' were folded into a sort of 'Days of Our Colonial Lives' fever dream, then filtered through the minds of Tupac and Sondheim. It<U+2019>s that strange and that spectacular, and you<U+2019>d be crazy t...",""
"65","100","Boston Globe","Don Aucoin","August 7th, 2015","In his stylish and electrifying 'Hamilton,' Miranda fuses the immediacy and storytelling power of hip-hop and R&B with the revolutionary passions of a new nation heaving itself into existence... Arriving on Broadway burdened with the weight of expectation, having become a much-coveted ticket, 'Hamilton<U+2019> proves more than able to carry that weight. This musical is young, scrappy, hungry <U+2014> and exhilarating.",""
"66","100","The Three Tomatoes","Valerie Samaldone","August 21st, 2015","Would 'Hamilton' really live up to the hype  The evening I went, there was electricity in the air. A great sense of excited anticipation. And when the lights dimmed, before the first note was sung, the audience began to cheer. Does 'Hamilton' live up to all of this  Well, yes, it actually does...Even though 'Hamilton' is nearly three hours long, it does not feel tedious...As soon as 'Hamilton' ended, I wanted to see it again. Now, that is the way to kick off a Broadway season.",""
"67","95","ThisbroadSway","Sandra McFarland","July 13th, 2015","You will never enjoy a story of the American Revolution more than this one as written and told by Lin-Manuel Miranda...This was not so much about the story for me as it was about how the story was told by this beautifully sculpted and colorful; mainly African-American and Latino cast...This production is truly masterful, and brings a modern twist to nearly 300-year-old history...This show fills the stage, and will fill every one of your senses.",""
"68","95","The New York Times","Ben Brantley","February 17th, 2015","for a previous production  They<U+2019>re brewing up a revolution down on Lafayette Street. <U+201C>Hamilton,<U+201D> Lin-Manuel Miranda<U+2019>s independent-minded new musical for the masses, shot open like a streamlined cannon ball. When one of the young rebels who populate this vibrant work says, <U+201C>History is happening in Manhattan,<U+201D> you can only nod in happy agreement....Ambitious, enthusiastic and talented in equal measures, Mr. Miranda embodies those sentiments in a show that aims impossibly high and hits its target.",""
"69","100","BroadwayWorld","Michael Dale","February 17th, 2015","for a previous production  Lin-Manuel Miranda may not have invented the concept of having historical characters speak and sing in contemporary pop vernacular, but in the explosively intelligent and pulse-pumping new musical Hamilton, he and his collaborators have lifted the idea to rarely achieved levels of musical theatre sophistication...Hamilton is a crowning achievement.",""
"70","100","Time Out New York","David Cote","February 17th, 2015","for a previous production  History ticks to a syncopated beat in Lin-Manuel Miranda<U+2019>s jubilant, overflowingly rich Hamilton. And just as syncopation achieves its energizing effect by disturbing the expected flow, so Miranda<U+2019>s biomusical is a rhythm-and-rhyme intervention for American iconography and ideology...Not just for its lyrical virtuosity, but also structural elegance and fierce topicality, the piece is a signal achievement. In remixing the past to his own beat, Miranda shows us the future.",""
"71","70","New York Post","Elisabeth Vincentelli","February 17th, 2015","for a previous production  For months now, a deafening buzz has surrounded <U+201C>Hamilton.<U+201D> Rumor had it that creator and star Lin-Manuel Miranda would apply his magic hip-hop touch to Alexander Hamilton and the American Revolution, and make them cool. Well, mission half-accomplished. At its best, <U+201C>Hamilton<U+201D> is giddily exciting...The production itself is sterling. Yet the show is burdened with eye-glazingly dull stretches, especially those involving George Washington.",""
"72","100","Variety","Marilyn Stasio","February 17th, 2015","for a previous production  In Lin-Manuel Miranda<U+2019>s brilliantly inventive bio-musical, <U+201C>Hamilton,<U+201D> the great man is winningly imagined as an orphaned immigrant, a political rebel, a reckless lover, and a non-stop talker <U+2014> clearly, a born rapper. There should be a huge audience for this irresistible show...In the end, Miranda<U+2019>s impassioned narrative of one man<U+2019>s story becomes the collective narrative of a nation, a nation built by immigrants who occasionally need to be reminded where they came from.",""
"73","90","The Guardian (UK)","Alexis Soloski","February 18th, 2015","for a previous production  This exuberant and original new musical mashes up genres from rap to operetta, creating a flawed but glorious portrait of the face on the $10 bill...This isn't parody and it isn't even pastiche. But the styles complement and clash so extravagantly and exuberantly that they create new genres of their own...With a show this brash and nimble, this historically engaged and startlingly contemporary, Miranda confirms his promise as one hell of a teller.",""
"74","95","The Hollywood Reporter","Frank Scheck","February 17th, 2015","for a previous production  American history comes to thrilling life in a wildly entertaining musical that fulfills its considerable ambitions...It's a dense, nearly entirely sung-through musical, featuring more than a dozen major characters and nearly three times as many musical numbers that incorporate myriad styles, including heavy doses of rap. But it all flows together beautifully in a torrent of music and language that is as exhilarating as it is educational.",""
"75","80","The Huffington Post","Michael Giltz","February 18th, 2015","for a previous production  Is Lin-Manuel Miranda's new musical Hamilton exciting  Yes. Does it make In The Heights the start of a lengthy career and not a one-hit wonder  Absolutely. Can it improve mightily before the inevitable Broadway transfer  Indeed, with some judicious recasting, rejiggering, reshaping...But if they didn't change a word, I'd gladly see the show again right away just for the many talented performers and Miranda's groundbreaking score.",""
"76","99","Absorbing, Epic, Exquisite, Must see, Relevant  donna 11",""," February 10th, 2017","See it if Late to the party but cant find words to truly describe my reactions. Incredible. Beautiful. Amazing. Creative. Well worth braving a blizzar","Don't see it if Dont like musicals. If you hate history  Cant rhink of why you shouldnt see this show="
"77","98","Intelligent, Must see, Great writing, Great singing, Great staging  Artsfan",""," February 7th, 2017","See it if You love great songs, singers and dancers; you need to feel positive about this country right now in a non-sappy way","Don't see it if You are not prepared to pay close attention to the lyrics="
"78","99","Ambitious, Intelligent, Must see, Resonant, Great writing  Adam 20",""," February 4th, 2017","See it if Despite knowing OBC by heart, you think the show can still amaze and astound. It can and does. Massively heightened expectations exceeded","Don't see it if You are claustrophobic, b/c coming out to lobby after the show is v crowded. Other than that. No. No reason not to see it- It's Hamilton!="
"79","99","Epic, Must see, Resonant, Like nothing else, The score will stay with you for a very long time  AmyAmyAmy63",""," February 3rd, 2017","See it if No theater lover should miss this show. It's everything they say it is, and more. Inspiring, singable, accessible, relevant, fascinating.","Don't see it if you're not open to all forms of music. Yes, there are several rap numbers, but L-MM's work is so very musical, there's no hint of dissonance=Also This might be the perfect American musical, and it's certainly perfect for our times. The vibrancy with which these giants of American history are portrayed can't help but inspire. I learned so much and I enjoyed every second of it. Lin-Manuel for president!...<U+00A0>Read more Read less="
"80","95","Absorbing, Intelligent, Masterful, Great writing, Entertaining  Jasmine P",""," January 16th, 2017","See it if You want to see an amazing new American musical and an inventiveway to present the stories of our founding fathers","Don't see it if If you don't like hip hop music or have trouble following raps="
"81","99","Riveting, Great writing, Great staging, Full of energy  Sarah J",""," December 31st, 2016","See it if you revel in words, history, choreography, and human understanding. It's worth the hype.","Don't see it if you only want to hear the original cast="
