"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"122","95","Delightful, Enchanting, Must see, Romantic, Dazzling  Wendy 21",""," May 2nd, 2017","See it if You love musicals, especially those with incredible singing, unbelievably wonderful orchestrations, fantastic dancing, lighting and costumes","Don't see it if I don't understand why anyone would not love this show....it has all the elements of a great Broadway musical.="
"123","88","Great acting, Thought-provoking, Entertaining, Great singing, Great staging  Stephen 7056",""," May 1st, 2017","See it if you would like a thoughtful show about boys returning from war and the problems they face adjusting to civilian life","Don't see it if you don't like period pieces="
"124","95","Great acting, Thought-provoking, Resonant, Great singing  Myra 5",""," April 30th, 2017","See it if You appreciate great swing music and a tribute to what our veterans deal with after they come home. Moving story, GREAT actors!","Don't see it if You are heartless! :)"
"125","91","Delightful, Intelligent, Romantic, Entertaining, Great singing  spufi10",""," April 30th, 2017","See it if you like 1940s swing music with plenty of dancing","Don't see it if you're expecting something like the American Bandstand TV show=Also Corey Cott and Laura Osnes do a superb job of portraying the principals in this story. They both have amazing voices. All of the guys play their respective instruments - it's refreshing to see that and they naturally act, too.I love watching the jitterbug & other 40s dances. It was a thoroughly enjoyable show....<U+00A0>Read more Read less="
"126","91","Absorbing, Romantic, Great singing  Kate 24",""," April 30th, 2017","See it if Want to see a lovely story set to even lovelier music.","Don't see it if The topic of post-war is tough to handle."
"127","65","Delightful, Romantic, Disappointing, Great singing, Fluffy  Dennis Marquez",""," April 29th, 2017","See it if you root for the underdog and like stories about down-in-their-luck characters who long and work to better and heal their lives.","Don't see it if you're expecting a spirited show with a memorable score or story. while the cast works hard, and the musicians soar, there are no surprises.=Also Corey Cott gives a star turning performance and deserves a Tony nomination....<U+00A0>Read more Read less"
"128","73","Great acting, Disappointing, Insipid, Entertaining, Great staging  Marianne 18",""," April 29th, 2017","See it if You like big band music, entertaining dance numbers, and the cast is good.","Don't see it if You need strong book material. That made it not very funny and felt a little long."
"129","98","Intense, Profound, Refreshing, Relevant, Entertaining  Adrienne B",""," April 27th, 2017","See it if You have a deep connection to veterans' issues","Don't see it if You don't get veterans issues or stylized movement=Also This was an unexpectedly beautiful production. I cried throughout. As a vet, I had low expectations for what kind of story this would be, but it ticked all the boxes. Transition after war, loneliness, getting back to normal, a new normal, giving back, romance, comedy, AND it wasn't remotely cheesy. The staging and choreography were incredible and even in the second act, I still managed to be surprised....<U+00A0>Read more Read less="
"130","90","Intelligent, Thought-provoking, Must see, Entertaining, Great staging  JEFFREY W 6124",""," April 27th, 2017","See it if You love outstanding choreography","Don't see it if If you don't like a little sting="
"131","90","Absorbing, Entertaining, Great staging  Roy 6321",""," April 27th, 2017","See it if Great musical with an underlying war theme. Great music and great acting. Really enjoyed it.","Don't see it if If you want a completely  up  musical.="
"132","100","Absorbing, Ambitious, Delightful, Great acting, Great singing  Olivia15",""," April 27th, 2017","See it if you enjoy the storyline and this type of music","Don't see it if YOU NEED TO SEE IT="
"133","67","Dark, Intense, Thought-provoking, Disappointing, Entertaining  Sharon 604725",""," April 27th, 2017","See it if you don't mind seeing a dark, dark show. It's a tribute to veterans & their sacrifice. Choreography at times, is chilling. Singing's great.","Don't see it if you are expecting a fun, light Dick Clark type show. Far from it. My biggest beef is not knowing it was a dark, tragic story. Be prepared.=Also The title, poster does nothing to foreshadow the main theme of the show - about the post war walking wounded. Had I known, I wouldn't have brought two young teens who were looking for a fun time-or wished I had the opportunity to prepare them. Watching it unprepared as I did was like being punched in the gut. Not my idea of a fun time. I do, however, think it's an important powerful show but you should know what you're getting into before choosing to go....<U+00A0>Read more Read less="
"134","85","Poignant, Entertaining, Great choreography  Lynne 2",""," April 27th, 2017","See it if you enjoy swing music, like period musicals, enjoy a show that integrates a serious story with a musical focus.","Don't see it if you'd prefer a more traditional Broadway score or  lighter  content.="
"135","80","Slow, Entertaining, Great singing  Georgia P",""," April 26th, 2017","See it if You enjoy Andy Blankenbuehler choreography & big-band music","Don't see it if You're looking for much of a story-line="
"136","100","Delightful, Entertaining, Great singing  Judy 55",""," April 26th, 2017","See it if you want to see and enjoy a fun,  old time  musical.","Don't see it if if you don't like big band music.="
"137","95","Absorbing, Resonant, Riveting, Great singing, Great staging  Helena 3",""," April 26th, 2017","See it if You liked Andy Blankenbuehler's choreography from Hamilton, are interested in US History.","Don't see it if You're looking for a show to see with young children.="
"138","85","Resonant, Cliched, Entertaining, Great singing, Great choreography  Elizabeth Lucia",""," April 26th, 2017","See it if you like emotional stories about vets, you're a choreography/music buff (the band playing live is a nice touch), you're a fan of Cott/Osnes","Don't see it if you don't like traditional/formulaic musicals, you're looking for something out of the box="
"139","83","Entertaining, Great singing, Great dancing  Jessica N 6153",""," April 26th, 2017","See it if You are interested in a show with great singing and dancing, funny secondary characters, and shines a light on ptsd experienced after war.","Don't see it if If you have war time ptsd yourself some of the effects might be triggering.="
"140","80","Great choreography, Original musical, Killing band  Macy7110",""," April 26th, 2017","See it if you want to see an original musical with a lot of style and heart. Loved how they value veterans and discuss PTSD","Don't see it if you don't like jazz music, you don't like historical fiction depicting war times.="
"141","85","Funny, Absorbing, Charming, Great singing, Great staging  Kelly R",""," April 26th, 2017","See it if you enjoy classic musicals with a bit of a modern flair. You enjoy great music, dancing and entertainment with a message","Don't see it if you are sensitive to topics like war, military and so forth.="
"142","94","Ambitious, Intelligent, Intense, Relevant, Great staging  Annalise S",""," May 8th, 2017","See it if You want to be impressed by the music and moved by the story.","Don't see it if You have no heart."
"143","100","Delightful, Exquisite, Intense  Kassi A",""," May 8th, 2017","See it if You love 1940's jazz music and a great American story about our veterans","Don't see it if You don't like intense, moving scenes"
"144","100","Delightful, Masterful, Refreshing, Entertaining, Great singing  Joel 8",""," May 8th, 2017","See it if Love Big Band Era and stories of love and rebirth of the human soul and love.","Don't see it if Not a fan of the world war 2 era and big band music."
"145","78","Quirky, Relevant, Disappointing, Entertaining, Great singing  BAF",""," May 8th, 2017","See it if The talent is wonderful - everyone on that stage is excellent. clever combination of live band & dancing","Don't see it if for me-it was not fully realized-and the story line needed more development. it was a good story to tell it could have been told better.="
"146","76","Sad, Intense, Disappointing, Great staging  Tracy12","  On","See it if Like Laura osnes. She's terrific.","Don't see it if You expect an upbeat, entertaining show.",""
"147","100","Great acting, Refreshing, Relevant, Entertaining, Great singing  Shelby F 6208",""," May 6th, 2017","See it if You want to experience a fresh, meaningful new work that will truly touch you.","Don't see it if You don't like swing music or shows involving war."
"148","93","Great acting, Intense, Must see, Resonant, Entertaining  Riela P",""," May 5th, 2017","See it if you are a fan of jazz and swing and understanding the aftermath of war.","Don't see it if you have some sort of trauma due to loud noises or war scenes. While they are gripping, they could be too much to handle.="
"149","88","Delightful, Romantic, Entertaining, Great singing, Great staging  George M 7116",""," May 4th, 2017","See it if You like jazz and swing music","Don't see it if You're looking for something modern.="
"150","80","Ambitious, Great acting, Thought-provoking, Relevant  loliveve43",""," May 3rd, 2017","See it if you love swing dancing (it highlights west coast & east coast styles), Laura Osnes, and Corey Cott. It's a show full of heart.","Don't see it if you lack empathy for the difficulties veterans face upon returning home, and the different, rippling effects that may have."
"151","95","Great acting, Intelligent, Riveting, Entertaining, Great singing  JULIE M 6163",""," May 1st, 2017","See it if you want to see a good story with wonderful singing and dancing.","Don't see it if you aren't interested in post WWII vets getting back into their lives at home.="
"152","94","Delightful, Enchanting, Entertaining, Great singing, Great staging  Rachel 710271",""," May 1st, 2017","See it if You love great dancing and music.","Don't see it if The topic of Post traumatic stress disorder is a trigger.="
"153","80","Absorbing, Ambitious, Great acting  Rhonda 4",""," May 1st, 2017","See it if You love original musicals with top of the line talent, lighting, costumes, sets, and staging.","Don't see it if Well, you have to see it."
"154","100","Ambitious, Thought-provoking, Masterful, Profound, Great singing  Lynn 7120",""," April 30th, 2017","See it if See this if you want something that is a complex show-- highly entertaining but thought provoking.","Don't see it if You just want a simple upbeat show with no deeper story. Or if you hate great singing and dancing.=Also Show was tremendous-- not often do you go to a show and see so many people giving a spontaneous ovation in the middle of the show, laughing at the jokes/funny moments, loving the wonderful music and incredible dancing, and with tears streaming down their faces due to seeing the challenges the troops face while at war and upon returning home. Nothing like it on Broadway. Must see....<U+00A0>Read more Read less"
"155","98","Funny, Delightful, Great acting, Entertaining, Energetic  Stephen F 7113",""," April 30th, 2017","See it if you like high energy, great dancing, and talented actors who not just act and sing, but dance and play music.","up and dance too the music=Don't see it if you just want to be entertained. You will see it all on stage. Need to be able to not just see the energy but feel it.=Also A real hit of a show. Do not miss it. Terrific and full of youth and future stars...<U+00A0>Read more Read less="
"156","30","Boring, Banal, Cliched  JEFF B 6132",""," April 30th, 2017","See it if I can't think of a reason to recommend this show.","Don't see it if Want an engaging story.=Also This was so disappointing. I was drawn to the possibility that a big band music production could overcome any plot issues. The music fell short and the rest was a disaster. I so wanted to like this....<U+00A0>Read more Read less"
"157","96","Clever, Delightful, Enchanting, Entertaining  Leonard G",""," April 28th, 2017","See it if Very entertaining A surprise smash Very enjoyable and pleasing","Don't see it if See It="
"158","93","Clever, Delightful, Refreshing, Romantic, Great staging  Margo 4",""," April 27th, 2017","See it if you like thought-provoking theatre that includes great music, dancing, singing and some romance thrown into the mix...","Don't see it if you're not interested in a nostalgic look back at the big band era.="
"159","77","Cliched, Great singing, Great staging  Kathy 16",""," April 27th, 2017","See it if like choreography, which was amazing. Loved Beth Leavel.","Don't see it if dislike swing music or anything to do with war.="
"160","70","Disappointing, Overrated, Slow, Great singing, Fluffy  Jennifer 636645",""," April 27th, 2017","See it if you can find a cheap ticket and have nothing better to do. A couple songs are great but the story is lacking.","Don't see it if you are looking for a fleshed-out story that will keep you entertained.="
"161","71","Ambitious, Cliched, Great singing  Clara 7036",""," April 27th, 2017","See it if you want to hear fantastic singing and see fantastic dancing, and enjoy the aesthetics of the 40's.","Don't see it if you're looking for a deep, incisive look at PTSD (the show falls short) or if you're looking for a more diverse representation of America.="
"162","70","Ambitious, Intense, Masterful, Cliched, Entertaining  BABsBelieves",""," April 27th, 2017","See it if You like Big Band Era like Music. With a deep storyline.","Don't see it if You don't like slightly dark storylines=Also I thought it was really great and thought provoking. My only thing is I felt the ending was a cop out....<U+00A0>Read more Read less="
"163","87","Thought-provoking, Profound, Relevant, Great singing, Great choreography  Sarah M 6148",""," April 27th, 2017","See it if you love great dancing and choreography, the music played on stage is great and some of the best voices on Broadway","Don't see it if you know someone who is currently serving overseas in a warzone - it hits a little close to home realizing what they all go through="
"164","89","Relevant, Romantic, Cliched, Entertaining, Great singing  Dorian C",""," April 27th, 2017","See it if You enjoy great singing and music and dance during the Big Band era","Don't see it if You don't like Big Band type music or dance="
"165","81","Clever, Exquisite, Refreshing  Alexis T",""," April 27th, 2017","See it if You enjoy American history and very talented singers/musicians","Don't see it if You don't enjoy musicals or American history="
"166","82","Ambitious, Resonant, Entertaining, Great singing, Great staging  Lori 7034",""," April 27th, 2017","See it if You like great choreography and sensitive storytelling embodied in a classic book musical. Great dance numbers. Strong singing","Don't see it if You're expecting  wow! , you insist that your musicals have strong plot lines; you don't enjoy Blankenbeuler's style of choreography.="
"167","87","Entertaining, Great staging  Elizabeth 43",""," April 26th, 2017","See it if You like great dancing and a heartfelt story. A different look at life of Vets after WW2. Great singing. Corey Cott is superb!","Don't see it if If you think it's all old big bans music. It's not. All new original songs.="
"168","95","Absorbing, Must see, Romantic, Entertaining, Fantastic  Margie A",""," April 26th, 2017","See it if If you like the big band sound... and WWII era stories if you like great singing and dancing","Don't see it if if you don't enjoy a fast moving energetic performances!="
"169","90","Intense, Thought-provoking, Relevant  Dede",""," April 26th, 2017","See it if You love a great, heartwarming story about overcoming the pain of war. And you love great talent, dancing. Love Laura Osnes and Corey Cotts.","Don't see it if You don't like dancing, the effects of war, a bit of saddness and pain.=Also Loved this show. As the mom of a soldier who has been deployed and will be deployed again, I have to say the first part of the show brought lots of tears. But there was perfectly placed comedic parts that made everyone laugh to break the sadness. Laura and Cory's singing was so incredible and heartfelt. The dancing was so athletic and fun to watch. Amazing dancers.The guys home from war all had a story to tell, and should be listened to. We must care for our vets. See this show! I plan on seeing it agan!...<U+00A0>Read more Read less="
"170","100","Great acting, Must see, Refreshing, Romantic, Great singing  Sukdeo R",""," April 26th, 2017","See it if You want to see a great musical! I loved the story of soldiers coming home and looking for work and how hard it is for our veterans.","Don't see it if No reason not to see it. Must See!=Also It makes you think, I love the concept of starting the band and the songs were great and the dancers terrific, the beginning of the second act during the dance number laura osnes was held in in the air in reverse facing upside down and corey cott held the mic to her and she was singing and I was in awe, it was briefly and incredible, also the female dancers jumps were high up when they do turns in the air, amazing! I loved the songs and the Welcome Home song original version was so realistic and emotional. I would love to see this show again....<U+00A0>Read more Read less="
"171","90","Must see, Relevant, Entertaining, Great singing, Great staging  JJ6095",""," May 7th, 2017","See it if You like great music, amazing choreography, and an overall beautiful production.","Don't see it if See it! It does not disappoint.="
"172","88","Thought-provoking, Great singing, Great staging  BARBARA D 6128",""," May 6th, 2017","See it if you like the big band sound.","Don't see it if you are not sympathetic to anyone in the military.=Also This show tugged at my heart, especially for all veterans and military families....<U+00A0>Read more Read less="
"173","85","Thought-provoking, Resonant, Entertaining, Great singing  Michael 6089",""," May 1st, 2017","See it if You love swing and you want an evening of substance as well as fun.","Don't see it if You want fluff or escapism=Also Bandstand walks a tight line, treating a story of WW II vets returning home with pain, with sensitivity... letting you into their lives and not exploiting their situation....<U+00A0>Read more Read less="
"174","100","Absorbing, Exquisite, Intense, Riveting, Great staging  bgals",""," April 30th, 2017","See it if You want to be moved, you want to be inspired, you love great choreography, you want a meaningful experience at the theatre.","Don't see it if You don't want a show that's intense at times and deals with the personal effects of war in a real, sometimes graphic way.="
"175","70","Disappointing, Overrated, Slow  alan 7029",""," April 30th, 2017","See it if Like fluff; Laura deserves better","Don't see it if enjoy sophisticated modern musicals---far from the 2017 best!"
"176","98","Funny, Great acting, Resonant, Entertaining, Great singing  Andrew 7018",""," April 28th, 2017","See it if you are looking for a fresh new musical!!!","Don't see it if ...heck...I can't think of a reason NOT to see it!="
"177","90","Absorbing, Ambitious  rob 7118",""," April 28th, 2017","See it if I loved the show - ambitious and entertaining","Don't see it if I can't think of a reason not to see it="
"178","85","Clever, Delightful, Refreshing, Romantic, Entertaining  Andrew A 7108",""," April 28th, 2017","See it if have a penchant for swing style music, a classic love story, and love seeing the performers actually play instruments in front of you.","Don't see it if n/a="
"179","90","Absorbing, Enchanting, Entertaining, Great singing  Member 7040576",""," April 27th, 2017","See it if you love a great post war love story that is true to the times. lots of good songs and amazing dancing.","Don't see it if you do not want to be pleasantly surprised and thoroughly entertained="
"180","88","Absorbing, Delightful, Entertaining  John 7117",""," April 27th, 2017","See it if Fun show, good singing","Don't see it if You can only see 3 shows his season="
"181","100","Delightful, Exquisite, Great acting, Must see, Great singing  Mikayla D",""," April 26th, 2017","See it if Love Corey Cott and Laura Osnes. Their chemistry on stage is unbelievable.","Don't see it if You don't like Corey Cott and Laura Osnes="
"182","80","Delightful, Enchanting, Refreshing, Entertaining, Great singing  Sharon 631328",""," April 26th, 2017","See it if Enjoy a nice, engaging story along with a traditIonal musical experience.","Don't see it if If you really only like intense, absorbing plays.="
"183","90","Masterful, Refreshing, Romantic, Entertaining, Great singing  Vadim A",""," April 26th, 2017","See it if you love swing dancing, big bands or Hamilton style choreography","Don't see it if you're not ready for some sad parts="
"184","88","Clever, Great acting, Resonant, Great singing, Great staging  Michael 6276",""," April 26th, 2017","See it if You love innovative staging. The choreography and acting are superb.","Don't see it if You are looking for a lot of special effects.="
"185","100","Absorbing, Ambitious, Entertaining  Doreen 3",""," April 26th, 2017","See it if very entertaining!!","Don't see it if na="
"186","100","Clever, Delightful, Enchanting  Ellen S 2",""," April 26th, 2017","See it if You love everything a real broadway musical is made of","Don't see it if You don't love broadway musicals="
"187","86","Absorbing, Ambitious, Clever, Great acting, Entertaining  MARILYN 5",""," April 26th, 2017","See it if You enjoy musicals with a story line that depicts a period in our history with accuracy in an entertaining way -with a multi-talented cast.","Don't see it if You don't enjoy a more complex story line that makes you think about the characters and their lives after they returned from war .="
"188","87","Delightful, Entertaining, Great singing, Great staging  Steve M 7112",""," May 9th, 2017","See it if I loved the story and original music.. the singing is great and overall very entertaining.","Don't see it if you are a curmudgeon.="
"189","95","Ambitious, Great acting, Thought-provoking, Must see, Great singing  Samantha K"," On","See it if if you are in the military or know someone who served, or appreciate veterans","Don't see it if you have no soul",""
"190","50","Ambitious, Disappointing, Slow, Great singing  BoredandConfused"," On","See it if You love Laura Osnes or Corey Cott and want to hear them sing some high notes. The idea of a PTSD musical interests you.","Don't see it if You want to care about the characters on stage. You get bored easily. You want a fun night of musical theater.","Also I was bored because I wasn't invested in the lead characters and I was way ahead of the plot. Donny is suffering from PTSD and can't get a job playing piano because he's not as young and good looking as he was when he was 17. (This was confusing because Donny is played by Corey Cott who is very young and handsome.) So he decides he'll win a national song competition and be catapulted to fame and fortune. He then strong arms a bunch of fellow PTSD sufferers into forming a band and brings on the wife of his dead army buddy as a featured singer. All she wants is to know the detail about how her husband died but Donny keeps stringing her along. I didn't like Donny and didn't care if he won the song competition. This show doesn't know if it wants to be an exploration of PTSD or a Judy Garland & Mickey Rooney style  let's put on a show!  musical. The two elements are at war with one another and ultimately this dooms the show....<U+00A0>Read more Read less"
"191","84","Delightful, Romantic, Dated, Great singing  lauren 711834","  On","See it if you like Laura Osnes","Don't see it if you are lkjsdfkjlds",""
"192","100","Absorbing, Great acting, Entertaining, Great singing  Barbara 6361","  On","See it if Singing/Dancing /Acting was fabulous","Don't see it if A MUST SEE",""
"193","79","During previews Cross bigband bandstandrock, Spectacular 11 o'clock number, Cory cott & laura osnes "," terriffic, Great transition choreography, Heartfelt story  Patrick M 6043","On"," April 25th, 2017","See it if big band sound, post WW2 coming home stories, kinetic choreography, talented actor/musicians, 40s/50s American images bring u 2 the theatre=Don't see it if musicals in general, stories about returning veterans, lively choreography, searing lyrics, offend you=Also Even though the 2nd act still packs a wallop, I liked BANDSTAND better at Paper Mill...<U+00A0>Read more Read less="
"194","85","During previews Delightful, Indulgent, Great singing  Morgan F",""," April 25th, 2017","See it if powerful singing, beautiful choreo (that doesn't pop/lock), very consistent with time period","Don't see it if you dislike wordy musicals that aren't catchy memorable tunes,="
"195","49","During previews Indulgent, Confusing, Disappointing, Cliched, Slow  DD",""," April 25th, 2017","See it if you can get a highly discounted ticket. This show is not worth the over 2 hrs it takes to make a statement. It is just a sad show","Don't see it if you love swing music, there is barely any inside this slow poorly created musical=Also I adore swing.I adore the time period (although I wonder if anyone under 70 cares at all) I had high hopes considering it utilizes Andy B (of Hamilton fame) but it just doesn't work here. The weird choreography trying to demonstrate the  demons  of the war (now known as PSTD) is strange. It feels out of place. The cast is a strong Broadway talent pool but can't lift the bad material. Is it a show about PSTD  Is it about  SWING=It doesn't really know and fails to attach to either fully. The music is really where it falls short. Where is the strong rhythm section of double bass and drums as the anchor  Swing is joyous! Swing is escape! Yet this sad musical never is. The music is forgettable. Post WW2 was a defining time and a defining look in decor and clothes, yet both of these are lost in this mess. Costumes and set are dark, unexciting wrong! The men look like they are wearing 80's pants off the rack and the final look is right out of the 50's. Skip it and go see a real swing band...<U+00A0>Read more Read less="
"196","80","During previews Cliched, Entertaining, Talented cast  Bobby Baby",""," April 23rd, 2017","See it if you want to see the monster talents of Laura Osnes & Beth Leavel along with Corey Cott. A nice musical that's enjoyable--not a bad thing.","Don't see it if you want something revolutionary. Or HAMILTON.=Also Another title could be AN AMERICAN IN CLEVELAND--vets coming home & widows dealing with their aftermath in a musical setting. It's very well done for what it is....<U+00A0>Read more Read less="
"197","73","During previews Disappointing, Tiresome, Headache-inducing  Jacqueline Parker",""," April 22nd, 2017","See it if you love Laura Osnes--she can do no wrong and is the highlight of the show. Choreography was terrific and the only thing that evoked 1940s.","Don't see it if You love 40s shows and especially shows relative to WW II. I felt nothing for the characters, and was astounded at how static the set was.="
"198","79","During previews Entertaining, Great singing  shakes2000",""," April 21st, 2017","See it if you enjoy a historically sound musical with big swing music performed by a talented ensemble.","Don't see it if you need a more solid book and score to support the concept of the show.="
"199","76","During previews Resonant, Banal  Suzanna",""," April 20th, 2017","See it if you're a big fan of Osnes or Cott.","Don't see it if tickets are more than $50.="
"200","78","During previews Shows why wasn't so great for the  greatest generation  after wwii; performances/music/dancing strong, script less so  Bruce 6",""," April 20th, 2017","See it if tells tough story of WWII vets' PTSD, kinetic big band music/dancing, Laura Osnes cements place as one of leading Bdway musical stars","Don't see it if uneven; second act wanders & cops out with unrealistic happy ending; formulaic  let's put on a show  plot; characters not developed=Also SPOILER ALERT: This musical succumbs to the pressure that a Broadway musical has to have a happy ending: boy wins girl, band of vets becomes a hit. Had it not, this vehicle would have been much more resonant - a more realistic and shattering portrayal of the plight of vets in American wars. One more thing: kudos to Beth Leavel (Drowsy Chaperone), who displays razor-sharp comic timing as Laura's mother....<U+00A0>Read more Read less="
"201","77","During previews Ambitious, Cliched, Entertaining, Great dancing, Coulda been a contender  Michael E 6126",""," April 19th, 2017","See it if You're a WWII aficionado, like jazz, terrific choreography + don't mind cliches + a story/characters which go pretty much where you expect.","Don't see it if You think it has ANYTHING to do w/ American Bandstand and don't care for plots which you can pretty much figure out 10 minutes in.=Also the cast is very good - very talented - they announce pre-curtain that everyone in the pit - AND all the actors on stage who play musical instruments - are doing so for real and live. And they're VERY good at that. The story - a group of WW II vets - all with some kind of PTSD or another (back when  shell shock  was the more commonly used terminology) form a really good band to win a radio contest with an original song so it can be used in an MGM musical and sung by Frank Sinatra. It's kind of paint by numbers most of the way - until its not - and the song they choose to sing is not the best one - but for noble reasons. Beth Leavel is wonderful (and gets lots of laughs) as Laura Osnes's mom. All the band guys have their moments to show off their  problems  and why music is their safe place - but most of it comes off a bit heavy handed when it should be more powerful. This is NOT The Best Years of Our Lives set to music. Coulda inched a bit closer. Close, but no cigar....<U+00A0>Read more Read less="
"202","90","During previews Great acting, Must see, Great singing, Great staging, Great dancing  Brett Mann",""," April 19th, 2017","See it if you want to be thoroughly entertained, no questions asked. Funny, touching, excellent score, left us wanting more, in the best of ways.","Don't see it if you're dead inside. A little bit better writing and BANDSTAND would be THE show to beat @ this year's Tony Awards. DO NOT MISS THIS SHOW!="
"203","90","During previews Absorbing, Moving, Entertaining, Great singing, Great choreography  JoeyFranko",""," April 19th, 2017","See it if You want to see a show that's got a really interesting story, amazing choreography and a brilliant leading lady...Laura Osnes shines!","Don't see it if You want a show with tunes you'll remember once you leave the theatre. They serve the story well but they don't stand alone at all.="
"204","78","During previews Cliched, Entertaining, Lively  Roger 6083",""," April 18th, 2017","See it if you want interesting, intelligent choreography and staging, go.Beth Leavel is wonderful but has very small role.Everyone else kinda bland.","Don't see it if you want a great score with great lyrics. This is not that. Story simplistic. .Buddy of dead army guy and widow fall in love. AND hey=Also how convenient....he plays the piano, she sings, and the band is formed! Let's enter a contest and see if we can win....<U+00A0>Read more Read less="
"205","75","During previews Ambitious, Disappointing, Cliched, Slow, Disjointed  Rodash",""," April 17th, 2017","See it if you like Laura Osnes, Cory Cott or Beth Leavel and want to see an original musical that attempts something a bit different.","Don't see it if you are expecting an evening of swing music or a book that has the courage of its convictions.=Also The six actor-musicians are amazing. I wish the sound system were better balanced. I often found the voices muddy and the lyrics difficult to make out over the loud orchestra....<U+00A0>Read more Read less="
"206","75","During previews Disappointing, Slow, Entertaining  Susan HW",""," April 16th, 2017","See it if You want to see a musical about the 1940's. Music is entertaining.","Don't see it if Needs to be shortened.="
"207","83","During previews Funny, Ambitious, Intelligent, Entertaining, Great singing  Christopher H 6188",""," April 14th, 2017","See it if You're interested in the swing era and want to see two of our newest stars perfectly cast","Don't see it if You require every show to be a timeless classic...it's very good but it's not exactly Carousel=Also I hope this doesn't get lost in the spring glut like Bright Star last year....<U+00A0>Read more Read less="
"208","81","During previews Thought-provoking, Refreshing, Relevant, Entertaining, Great singing  Stacie 6",""," April 13th, 2017","See it if You enjoy seeing a show that has a happy and poignant ending. Like something that will tug at your heart.","Don't see it if You want an extremely light show. It does discuss war and how it effects the soldiers. You want a more traditional choreography.=Also I liked this show more than I thought I would. Generally I enjoyed the choreography. There were times it didn't fit. If this is something you cannot look past. You may want to skip this show.There were a few times the singers were a bit flat. They corrected themselves. I enjoy the musicians....<U+00A0>Read more Read less="
"209","93","During previews Ambitious, Resonant, Moving, Entertaining  Mama Rose",""," April 13th, 2017","See it if the you are or know a veteran. Heartbreaking piece, with great dancers,& good score. I was surprised at the weight of the story. Well done.","Don't see it if you don't like musicals with a message. Don't like choreographic style mixed. Want a black and white  1940's musical=Also I was expecting a traditional boy meets girl story. And although there is a love story, it is much more than that. Cast principals played as a band, sang, danced & acted! Ensemble dancers were phenom. I loved 90% of the choreography. There were two scene that they incorporated modern dance. One worked extremely well and was very moving (with ghosts of soldiers), but one pas de deux seemed out of place and took me out of the moment. Overall, a little uneven, but I saw it in previews, and heard the next night they changed the opening number completely. The piece had good bones, and a great cast. I'm hoping once the show dust settles it will even out the few small bumps. Definitely worth seeing. (I saw it 4/10/17)...<U+00A0>Read more Read less="
"210","68","During previews Disappointing, Slow, Great singing  Heltondrew",""," April 13th, 2017","See it if you can get a cheap ticket and like to watch some cool swing dancing (only in act 2) and see actors play instruments live. Laura was good!","Don't see it if You have anything else to see. Slowest act 1 of all the new musicals this season. Act two is solid, if you make it that far.="
"211","71","During previews Ambitious, Intense, Thought-provoking, Romantic, Disappointing  dreammaker",""," April 12th, 2017","See it if You want a musical about the PTSD Veterans experienced after WWII. The original tunes are great, but against such a dismal backdrop.","Don't see it if You want an uplifting, life affirming story about WWII vets after coming home.="
"212","93","During previews Delightful, Great acting, Must see, Entertaining, Great singing  Kimberly M S",""," April 11th, 2017","See it if You love Laura and Corey and let's be honest, who doesn't  Awesome that the cast actually play their instruments. Overall, a delight!","Don't see it if You dislike war musicals or big swing music.="
"213","75","During previews Heartbreaking, Earnest, Crazy talented cast of quadruple threats, Clunky book  AmyAmyAmy63",""," April 11th, 2017","See it if you love patriotic stories about vets of WWII and you're wowed by a cast that sings, dances and plays musical instruments (I was).","Don't see it if This is a warm well meaning show with some real originality and lots of Uncle Sam's heart on its sleeve.=Also This show has an identity complex. The name is very misleading, and the ad campaign is wrong headed. It wants to be edgy and make a statement about war and veterans, and on occasion it does, but mostly it's forgettable. This is unfortunate considering the talent involved. The band members, who all sing, act, dance and play their own instruments, are amazing, and there's one very compelling dance number where their dead war buddies cling to them until they throw them off by using alcohol, drugs, women or picking up a horn. The rest of the show needed some of that bite....<U+00A0>Read more Read less="
"214","87","During previews Thought-provoking, Great singing, Great staging, Energetic, Wow choreography!  Linda 22",""," April 11th, 2017","See it if You know a veteran;are patriotic;love good music&dancing;LauraOsnes;Corey Cott;The ensemble;energy;never give up;nostalgia","Don't see it if You expect Miss Saigon pathos;Bette Midler singing 40's hits; not to be emotionally affected=Also I read some of the 2015 reviews. Were they about the same show  I loved Bandstand from beginning to end.I did sit in the second row Orchestra, so I felt very connected. Ensemble member Ryan Kasprzak is outstanding! His energy and movements never let up.The choreography is intricate and flawless. All principals sing and play instruments on stage.Do not miss this!!!...<U+00A0>Read more Read less="
"215","76","During previews Delightful, Thought-provoking, Entertaining, Great singing  EM1408",""," April 11th, 2017","See it if you like big band or gershwin style music, great dancing, and military or war themes","Don't see it if You don't like lots of dancing="
"216","85","During previews Entertaining, Fun, Grreat dancing and coreography, Great music and musicians  Izagma",""," April 11th, 2017","See it if you like actors/musiciand playing live and are interested in period pieces about the war and their survivors.","Don't see it if you do not like swing music and dancing or do not care for war stories.="
