"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"1","70","The New York Times","Ben Brantley","January 12th, 2014","Beautiful: The Carole King Musical<U+201D> should probably be titled <U+201C>Brooklyn Girl.<U+201D> This renaming would allow theatergoers to know exactly what to expect of the friendly, formulaic bio-musical.",""
"2","75","Theatermania","Zachary Stewart","January 12th, 2014","Director Marc Bruni has taken the gift of a smart and economical script and run with it. Amid lightning-quick transitions, this show only decelerates when it wants to. Split-second costume changes (designer Alejo Vietti must be a witch) add to the magic and fun of the evening.",""
"3","65","Variety","Marilyn Stasio","January 12th, 2014","The early life and career of legendary singer-songwriter Carole King surely deserves more imaginative treatment than the corny chronological storytelling and old-fashioned musical format of <U+201C>Beautiful.<U+201D>  But all is forgiven, whenever Jessie Mueller, in the modest person of Carole King, sits down at the piano and pours heart and soul into familiar favorites from the composer<U+2019>s songbook.",""
"4","75","New York Theater","Jonathan Mandell","January 12th, 2014","<U+201C>Beautiful,<U+201D> is beautifully performed and tuneful new entertainment.The story serves as an efficient delivery system for Carole King<U+2019>s surprisingly diverse hits <U+2013> not much more, nothing less.",""
"5","60","Talkin' Broadway","Matthew Murray","January 12th, 2014","Though Beautiful is ultra-slick and impeccably executed for what it is, electrifying it is not.",""
"6","70","The Huffington Post","David Finkle","January 12th, 2014","Before we get to what's wrong with Beautiful: The Carole King Musical, let's establish what's so right that it instantly joins the ranks of irresistible jukebox tuners. In other words, it should have a long and healthy run, if, the producers can either convince Jessie Mueller to remain in the title role forever or if they can find replacements as enormously talented as she is.",""
"7","80","The Hollywood Reporter","David Rooney","January 12th, 2014","McGrath, director Marc Bruni and the appealing performers don<U+2019>t exactly break that mold by going for complexity. But while keeping things light and breezy, they have populated Beautiful with well-defined characters with relatable human foibles.",""
"8","40","New York Magazine / Vulture","Jesse Green","January 12th, 2014","Perhaps such material can<U+2019>t be well directed, but we will never know. What I can say is that Marc Bruni certainly hasn<U+2019>t improved it. The show is full of clunky transitions, dead space, scenes that peter out until someone mercifully snaps off the lights.",""
"9","70","New York Daily News","Joe Dziemianowicz","January 12th, 2014","King made magic with her catalogue and it is an unqualified treat to hear her best-known hits  performed live...Too bad a great musical isn<U+2019>t only about the music. The book is crucial, too <U+2014> and this show<U+2019>s connect-the-dots story line is so simplistic that the extravagantly talented King<U+2019>s life emerges as a mundane version of the long-suffering little woman.",""
"10","95","CitiTour","Brian Scott Lipton","November 17th, 2015","'Beautiful' takes the early life story <U+2013> and music <U+2013> of the legendary singer-songwriter Carole King to create one of the most entertaining Broadway shows in years. All of the necessary elements have come together here, from a surprisingly smart and witty book by Douglas McGrath, smooth direction by Marc Bruni, and the work of a consistently top-notch cast. As a result, audiences leave with a song on their lips, a smile on their face, and even a tingle in their heart.",""
"11","60","USA Today","Elysa Gardner","January 12th, 2014","Mueller's portrayal of King <U+2014> far and away the best reason to see Beautiful.",""
"12","80","Theatre is Easy","Adrienne Urbanski","January 19th, 2014","'Beautiful' places more focus on the music than the story and plot, making it not so much a tribute to Carole King<U+2019>s life as it is a tribute to her large body of work...King<U+2019>s relationship with Gerry is glossed over and we learn little about what their life is like. This leads to the end of their relationship feeling less dramatic and climactic than it could have been...Anyone who was not a fan of King<U+2019>s songs before the show will most likely be one by curtain call.",""
"13","70","Broadway Blog","Matthew Wexler","January 21st, 2014","Director Marc Bruni and the design team keep things moving at a brisk pace. The show is tightly directed and seamlessly flows from the songwriters to the pop artists that shared their work with the world.  The hard-working ensemble takes on these musical icons, and while they look and sound incredibly polished, there is a decidedly <U+201C>Broadway<U+201D> sound to their vocal delivery.",""
"14","60","StageZine","Scott Harrah","January 16th, 2014","'Beautiful' lacks the biographical wallop and dramatic intensity of such jukebox musicals as 'Jersey Boys' and the gleeful fun of 'Mamma Mia'... The presentation and performances of these venerable songs is hollow and spotty, like watching a highbrow version of TV<U+2019>s 'Solid Gold'<U+2026>Regardless, 'Beautiful' has a guilty-pleasure sense of fun and nostalgia and a few hearty performances, making us overlook the show<U+2019>s many shortcomings.",""
"15","70","Stu on Broadway","Stu Brown","January 13th, 2014","An entertaining blend of charm, nostalgia, and showmanship. The show<U+2019>s overall feel and musicality will resonate greatly with a generation of baby boomers...While the book provides a cohesive plot and allows for a firmly developed point-counterpoint between the songwriting teams, the overall results for 'Beautiful' are problematic.",""
"16","100","Perez Hilton","Perez Hilton","January 26th, 2014","Beautiful lives up to its name and then some! The new musical based on the life of and featuring the music of legendary songwriter Carole King is a non-stop hit parade and the perfect example of a jukebox musical done right!",""
"17","80","Entertainment Weekly","Thom Geier","January 16th, 2014","Watching Beautiful, the new jukebox musical celebrating the remarkable life and work of Carole King, you may not feel the earth move under your feet. But the new Broadway show emerges as a slick and joyous celebration of female empowerment.",""
"18","75","Frequent Business Traveler","Jonathan Spira","February 26th, 2015","It<U+2019>s more of a living jukebox filled with Carole King<U+2019>s works, with minimal context and a cringe-worthy Jewish mother added...The audience is there for the great music and choreography, and the cast does not disappoint...Unfortunately, some of the references will only make sense to AARP card-toting audience members...It<U+2019>s practically a given that everyone will leave the show humming something from the Carole King catalog.",""
"19","90","NYC Theatre Addict","Michael Higgins","March 20th, 2017","<U+201C>Abby<U+2019>s opening moment at the piano did lack the spark and charisma of Jessie<U+2013>but once the actual story began, Abby pulled way ahead with her acting chops. She acted her way through each and every moment. I knew I was going to love the music, but this time I really connected with the character and her struggle. This show is so much more than just a jukebox collection of great songs. There is a wonderful story full of wit and pathos.<U+201D>",""
"20","85","Newsday","Steve Parks","January 12th, 2014","Jessie Mueller strikes a delicate balance between spunk and humility, making it impossible not to root for her as she morphs into an inspired Carole King.",""
"21","85","Entertaining, Great singing  webman843",""," May 3rd, 2017","See it if you're a fan of Carole King's music or even just want a good story.","Don't see it if you aren't a fan of Carole King or her music="
"22","85","Absorbing, Delightful, Indulgent, Entertaining, Great singing  Bibliobiophile",""," April 29th, 2017","See it if you love Carole King music and want to see a crowd-pleaser.","Don't see it if you don't like Carole King music or stories about the music industry."
"23","95","Delightful, Romantic, Entertaining, Great singing, Period  eortiz1296",""," April 28th, 2017","See it if you love Carole King, music of that era, jukebox musicals, Jessie Mueller (or her sister Abby), you want to smile","Don't see it if you don't like jukebox musicals, or the music of the era, or don't care for how/why music gets written and made="
"24","84","Delightful, Entertaining, Great singing, Fluffy  Heltondrew",""," April 14th, 2017","See it if you are looking for the best kind of fluff. Great tunes, great dancing, great singing, and a fairly engaging story. Great for all ages!","Don't see it if you are looking for something new. Old tunes of a different age and very classic storytelling methods. Like I said above, definite fluff.=Also Of all the shows that could be compared to this on Broadway, this show is still extremely fresh and well performed. Not tired, fun, and you will leave singing one tune or another. Grab an overpriced drink from the bar (broadway prices) and get a seat and enjoy 2.5 hours of good, solid entertainment. ALSO, since the house is one of the newest on Broadway, the view lines from basically everywhere in the house are perfect! The cheap seats in the back of the mezzanine are some of the best seats. I worked there for a while, I know!...<U+00A0>Read more Read less="
"25","85","Absorbing, Clever, Delightful, Enchanting, Entertaining  Kayla Coleman",""," April 10th, 2017","See it if you are a fan Carole King","Don't see it if you are not a fan of Carole King="
"26","74","Overrated, Entertaining, Great singing  Gail 7095",""," April 5th, 2017","See it if you enjoy juke box musicals and Carole King music.","Don't see it if you are expecting surprises and need something more than a biography.="
"27","77","Absorbing, Clever, Entertaining, Great singing, Fluffy  Polly 7089",""," March 30th, 2017","See it if You like jukebox musicals. Easily one of the better ones around.","Don't see it if You don't like Carole King or jukebox musicals.="
"28","90","Delightful, Great acting, Refreshing, Entertaining, Great singing  June R Ospa",""," March 29th, 2017","See it if If you are a Carol King fan see it. And if you're not one, you could become one by seeing BEAUTIFUL!!!","Don't see it if If you don't like Juke Box musicals="
"29","85","Funny, Beautiful, Entertaining  Jolee C",""," March 23rd, 2017","See it if you love Carole King and want to hear her music and the music of her era","Don't see it if you want a story that's more thought-provoking or intense="
"30","85","Delightful, Great acting, Entertaining, Great singing  Luke",""," March 23rd, 2017","See it if you love all things Carole King. This show does her music so must justice!","Don't see it if you don't care about the life or music of Carole King. You will be highly disappointed.=Also As someone who grew up in a household that always had music going, and usually music from this time, I had no idea just how many songs Carole King had written. My foot was going and I was mouthing along to pretty much every song, not realizing that she had had a part in the creation of it! It was just another enjoyable night out...and I got a rush ticket, so it was cheap and still a great seat in the orchestra section!...<U+00A0>Read more Read less="
"31","79","Entertaining, Great singing, Light, Fluffy  Muppetina",""," March 16th, 2017","See it if you're a fan of Carole King's music and you don't mind jukebox musicals.","Don't see it if you don't like Carole King's music and you're looking for something deep and dramatic.="
"32","85","Delightful, Great acting, Entertaining, Great singing  Suehodd",""," March 6th, 2017","See it if you love Carol King","Don't see it if you don't love Carol King="
"33","70","Delightful, Indulgent, Great singing  Cat Heinen",""," March 4th, 2017","See it if Even if you don't know the music, you're sure to have fun and leave the theatre singing and/or dancing.","Don't see it if You want a thought-provoking show. This is a delightful evening at the theatre, you might not leave a changed person though.="
"34","100","Clever, Delightful, Entertaining  Member 70402511",""," March 3rd, 2017","See it if you love carole Kings music.it will take you back to your youth.","Don't see it if relate to rock and roll and pop music.="
"35","92","Delightful, Masterful, Great writing, Entertaining, Great singing  Angela Mansberry",""," February 13th, 2017","See it if you love Carole King, the 1960s or a beautiful story. I was skeptical as a millennial, but it didn't take long for me to be swept away.","Don't see it if you can't just sit back and be thoroughly entertained.="
"36","92","Delightful, Romantic, Entertaining, Great singing, Great staging  Kate D 7019",""," February 13th, 2017","See it if you love all of Carole King's earlier work, and want to learn about how she became the star she is today. Wonderful and fun staging!","Don't see it if you dont enjoy Carole King's music as most of the songs are her great work="
"37","80","Clever, Entertaining, Great singing, Great staging  David T",""," February 8th, 2017","See it if an enjoyable show. I was quite surprised that it wasn't a fluff piece.","Don't see it if jukebox shows aren't your thing.="
"38","64","Refreshing, Cliched, Entertaining  stephanie 35",""," February 7th, 2017","See it if You like Carole Kings music.","Don't see it if You don't know who Carole King is="
"39","94","Absorbing, Delightful, Must see, Entertaining, Great singing  Jen6044",""," January 25th, 2017","See it if I loved it! A wonderful musical filled with familiar songs. All the actors were fantastic. The actress playing Carole was incredible.","Don't see it if See it! It took me years to finally see this show. Only did so because a friend was visiting from out of town. It was terrific.=Also A lovely show. Great singing! Even the two understudies I saw (in the roles of Don Kirshner and Betty) were fantastic....<U+00A0>Read more Read less="
"40","91","Enchanting, Must see, Great singing, Great staging, Exuberant  George 6090",""," January 21st, 2017","See it if you love Carole King's music, beautifully staged musicals, great ensemble casts, individuals overcoming adversity, & terrific orchestrations","Don't see it if you love only grand opera. Otherwise there is no reason not to see this terrific hit.=Also The current lead, Chilina Kennedy, is a real show-stopping talent. Expect to see more of her in the future....<U+00A0>Read more Read less="
"41","70","Disappointing, Overrated, Slow, Great singing, Great staging  Shari L",""," January 9th, 2017","See it if you like Carol King's music, enjoy jukebox musicals, like nostalgia and time period shows.","Don't see it if you don't like jukebox musicals, Carol King's music, time period shows, all the songs sung in their entirety and not including a medley.=Also Honestly this show is, in my opinion, highly overrated. I found it insipid and boring at times. I know it's a true story but I felt like the side story about their competing friends who also become a couple, was more detailed than it needed to be. I like King's music but every time someone began to sing I was kind of hoping they wouldn't or that they would not sing the whole somg....<U+00A0>Read more Read less="
"42","69","Cliched, Entertaining  Tsar",""," December 29th, 2016","See it if you enjoy Carole King's music. Entertaining but don't expect more insight into her musical career - just her big hits.","Don't see it if you expect good writing; this show had much more potential into her life and music.="
"43","60","Overrated, Dated, Great singing, Fluffy  Jish",""," December 23rd, 2016","See it if you are a huge Carole King fan","Don't see it if you expect deeper insights into the characters, it felt mostly like an excuse to have them write and perform the next song.="
"44","85","Absorbing, Entertaining, Fun, Great music, Enjoyable  JimDM",""," December 6th, 2016","See it if You love Carole King's music. As far as jukebox musicals go, it's rivaled only by Jersey Boys. Totally engaging, super music.","Don't see it if You hate jukebox musicals. While at the high end of the genre, it's not exactly revolutionary. But it does what it does very well.="
"45","85","Jukebox musical with backstory  RickD",""," November 26th, 2016","See it if you enjoy King, Goffin, Mann, & Weil's music from the '60s on. Their story is interesting. Songs generally don't feel crammed-in.","Don't see it if I would have liked even more story as some parts of King's life are glossed over.="
"46","85","Interesting, Entertaining, Historical, Great singing, Great staging  theatrelo24",""," November 20th, 2016","See it if You like Carole King music (own her records, have seen her in concert). You enjoy learning new information about real people / situations.","Don't see it if You don't like jukebox musicals, or music of the era that is represented. You don't want to hear about the struggles of now-famous people.="
"47","80","Ambitious, Enchanting, Great singing  Mollipop215",""," November 14th, 2016","See it if you like stories of women making it in the world, or if you have an interest in the life of Carole King.","Don't see it if you're looking for a musical that's more flashy.="
"48","75","Delightful, Great acting, Indulgent, Great singing, Fluffy  Adam L 6305",""," October 31st, 2016","See it if You love the music of Carole king. Or if you just want a well acted entertaining good time.","Don't see it if You do not like the music of Carole king. or if you want a show with more depth.="
"49","90","Delightful, Must see, Great singing  Bonnie E 6301",""," October 29th, 2016","See it if you love Carole King","Don't see it if Carole king's music irritates you="
"50","80","Funny, Delightful, Entertaining, Campy, Great staging  melbel",""," October 17th, 2016","See it if you like the music of Carole King. Overall great vocal performances. Fun show.","Don't see it if you are looking for a musical with a plot. This show reads more like a concert and doesn't do much to create a storyline.="
"51","87","Delightful, Entertaining, Fun, Great music  Emily 59",""," October 16th, 2016","See it if You are looking for a show featuring fantastic music, talented performers, and some impressive quick changes held together by a strong story","Don't see it if You're not a fan of jukebox musicals="
"52","91","Enchanting, Entertaining, Great singing  Raphaelle",""," October 14th, 2016","See it if You love Carole King's music.","Don't see it if If you prefer rap music.="
"53","85","Entertaining, Fluffy  Randi Kira",""," October 12th, 2016","See it if You like/love Carole King music, you want a fun show","Don't see it if You dislike Carole King, you want a big production type of show="
"54","75","Resonant, Disappointing, Overrated, Great singing  Morgan F",""," October 12th, 2016","See it if you like Tapestry - act 2 is great! if you love jukebox musicals this is right up there with jersey boys","Don't see it if you are looking for great depth="
"55","54","Banal, Disappointing, Cliched, Insipid, Overrated  sosatisfied",""," October 10th, 2016","See it if you love  Jersey Boys  and  Mamma Mia  and just really, really want a jukebox musical to nestle into without thinking very hard.","Don't see it if you value plot or a book that you couldn't predict every word of. Carole King wrote beautiful music and this is not worthy of her.="
"56","26","Disappointing, Excruciating, Cliched, Overrated, Entertaining  Broadwayisbae 6124",""," October 9th, 2016","See it if If you like Carole King and just want a fun night rather than a good quality show.","Don't see it if If you want a well written show.="
"57","100","Delightful, Great acting, Entertaining  Ilene 6282",""," October 8th, 2016","See it if a terrific show loved it","Don't see it if you do not feel well="
"58","94","Great acting, Must see, Relevant, Entertaining, Great singing  Jeff L 6259",""," October 2nd, 2016","See it if like carol kings music and one of the best juke box musicals. great music from the 60 & 70's","Don't see it if dont like big musicals with lots of singing and dancing. hard not to like.="
"59","26","Ambitious, Disappointing, Cliched, Slow, Dated  Ryan L 6131",""," September 30th, 2016","See it if You like carol kings music","Don't see it if If you didn't like jersey boys or mamma Mia or any stupid jukebox musical="
"60","85","Delightful, Refreshing, Entertaining, Great singing  Chatter",""," September 29th, 2016","See it if you like the Carole King songbook; surprisingly good for a jukebox musical; highly entertaining","Don't see it if you don't like biographical stories, or music that was popular in the 50s, 60's and 70s.="
"61","96","Absorbing, Delightful, Enchanting, Entertaining, Biographical  Susan 6100",""," September 25th, 2016","See it if You are a fan or Carole King or never even heard of her. Just see it!","Don't see it if You are just looking to take small children to a big splashy musical.="
"62","91","Delightful, Must see, Entertaining, Great singing  Stephanie T 6216",""," September 19th, 2016","See it if You love true stories about a classic American composer/entertainer. Love good music and overall great musicals.","Don't see it if You hate Carole King for some reason.=Also A great show for anyone, don't have to be a Carole King fan (but how can you not be )...<U+00A0>Read more Read less="
"63","73","Funny, Ambitious, Great acting, Disappointing  Sophia C",""," September 18th, 2016","See it if You like carole king. Great acting.","Don't see it if You want something exciting. Story is very slow, but tries to be more interesting than it actually is.="
"64","98","Exquisite, Great acting, Masterful, Great singing  Janet Bo Banet",""," September 16th, 2016","See it if You want an amazing show that you can sing along to.","Don't see it if You don't like Carole King's music.="
"65","85","Delightful, Great singing, Great staging  Joe 5",""," September 16th, 2016","See it if you want to see a truly exciting bio musical about the 60's great songwriters that is beautifully performed and keeps you truly interested","Don't see it if you don't like jukebox musical biographies.="
"66","85","Delightful, Great acting, Refreshing, Entertaining, Great singing  Jordan46",""," September 15th, 2016","See it if You are a fan of Carole King!! This is a great production depicting her life. Jessie Mueller is a star.","Don't see it if You don't like traditional musicals="
"67","90","Funny, Enchanting, Great acting, Entertaining  Alfonso B",""," September 12th, 2016","See it if Love Carol King","Don't see it if You d not like icons="
"68","89","Delightful, Entertaining, Great singing, Great staging  Vicki 6143",""," September 10th, 2016","See it if You love the music of Carol King and the groups she wrote for in the late 60s & 70s. This story highlights her talent; brings back memories.","Don't see it if You don't like Carol King's music and musicals in general. If you're looking for a glitzy, broadway show, this is not it.="
"69","91","Epic, Must see, Entertaining, Great staging  Tom L 6128",""," September 5th, 2016","See it if You love the music of Carole King and you want to see great performers perform an epic songbook. Such a strong cast and great music.","Don't see it if You are not a fan of jukebox musicals or autobiographical musicals. However, don't let a distaste for jukebox musicals deter you.="
"70","86","Delightful, Great acting, Refreshing, Entertaining  Hannah C",""," September 2nd, 2016","See it if you love a good musical or Carole King","Don't see it if you're not a fan of Jukebox musicals="
"71","92","Enchanting, Relevant, Resonant, Entertaining, Great singing  JANET Z 6156",""," August 27th, 2016","See it if You love musical history, like biographies, and enjoy an entertaining show.","Don't see it if You're not a Carole King fan="
"72","87","Delightful, Dated, Entertaining, Great singing, Fluffy  Vagabond Anarchist",""," August 11th, 2016","See it if you love the tunes of Carole King","Don't see it if you don't know your Carole King from your Nat King Cole="
"73","87","Delightful, Entertaining, Great singing  banksdn",""," August 8th, 2016","See it if you remember Carol King and her songs, you love music from the recent past, you want to go down memory lane and feel like dancing","Don't see it if your only interest in musical styles is from 2000+, you don't like juke box musicals="
"74","70","Cliched, Entertaining, Old fashioned, Better than a jukebox musical, Nice singing  Suzanne 2",""," August 6th, 2016","See it if You are a Carole King fan (but please don't sing along!) and want a show in which you get exactly what you expected","Don't see it if You are looking for groundbreaking or edgy theater="
"75","90","Delightful, Must see, Great singing  Kyb2011",""," August 5th, 2016","See it if you love a biographical musical with good songs","Don't see it if you want original music="
"76","95","Beautiful, Absorbing, Masterful, Must see, Refreshing  Anne Sergi",""," August 4th, 2016","See it if You love Carole King and/ or musicals created from previous artists.","Don't see it if You want a new story and do not want to see a biographically designed musical="
"77","80","Original, Great acting, Refreshing, Entertaining, Great singing  TheaterGuy",""," July 27th, 2016","See it if You're a Carole King fan, or a fan of the music of the era (she wrote many songs that others recorded)!  A well-told, engaging show.","Don't see it if You don't like 60s/70s music or are looking for original (non  juke box ) music in your show.="
"78","88","Delightful, Refreshing, Entertaining, Great singing, Appealing  Nic",""," July 26th, 2016","See it if you love a good old-fashioned musical. The whole cast is first-rate. I can't imagine there are many who wouldn't enjoy this.","Don't see it if you need your shows to break new ground. This doesn't, but borrows from the Jersey Boys playbook to great success.="
"79","85","Quirky, Romantic, Great singing  Mimi 6098",""," July 26th, 2016","See it if you like Carole King's music (who doesn't !), and juke box musicals. The singing and dancing is fun, and the story is good.","Don't see it if you don't like juke box musicals.="
"80","65","Banal, Cliched, Great singing, Fluffy  Adam 11",""," July 18th, 2016","See it if you love Carole King and jukebox musicals.","Don't see it if you need more than just a fun show with with great Carole King tunes.="
"81","82","Cliched, Dated, Entertaining, Great singing, Fluffy  Guilty One",""," July 7th, 2016","See it if you love Carole King's music or are from that era. If you want to have a cheerful, light night out","Don't see it if you need substance, dont want to see what is essentially a series of impersonations of classic music groups with cliched dialogue in between="
"82","37","Banal, Disappointing, Cliched, Overrated, Fluffy  Jeff S",""," July 6th, 2016","See it if you want to see a sanitized version of Carole King's life that ignores her real accomplishments in favor of personal drama... I guess","Don't see it if you demand an actual solid book regardless of the source. If you hate Vegas revues of hits from the 60s. Because that's the quality level.="
"83","81","Absorbing, Delightful, Intelligent, Entertaining, Great singing  dreammaker",""," June 28th, 2016","See it if You love American Music by Ms. King, before Tapestry. And if you love a good  bio-pic","Don't see it if You don't like the music or care about a true story.="
"84","77","Cliched, Entertaining, Great singing  Petewk87",""," June 27th, 2016","See it if good selections from the Carole King songbook. fun and talented ensemble. Good dose of humor and feminism.","Don't see it if largely formulaic. if you recognize the songs, you'll enjoy the show more.="
"85","83","Absorbing, Delightful, Enchanting, Intelligent, Entertaining  Rachel Ellen",""," June 27th, 2016","See it if you love her music and want a feel good light evening","Don't see it if you hate her music="
"86","90","Great acting, Entertaining, Great music, Great singing  Mama Rose",""," June 21st, 2016","See it if you love Carole King music","Don't see it if You're looking for an engrossing drama.  This is a jukebox musical.="
"87","80","Entertaining, Great singing  rmspiar",""," June 20th, 2016","See it if you love Carole King and her music. A well-told story of her career and marriage. Joyful and touching to watch. Traditional musical.","Don't see it if you don't like juke box musicals or her music or want something new and edgy.="
"88","86","Delightful, Entertaining, Great singing  Izagma",""," June 12th, 2016","See it if you like Carole King's music and are interested in her romantic as well as her musical llife.","Don't see it if you are not interested in stories about the music industry or musicians, or do not like biographical stories.="
"89","75","Quirky, Romantic, Cliched, Entertaining, Great singing  AaronTheTheatreGuy",""," June 7th, 2016","See it if you're a fan of Carole King's music or the music of that era. Great for people born in the 50's.","Don't see it if you're expecting a strong book or original score. This is a typical  songbook  style show that weaves a story between familiar tunes.="
"90","92","Delightful, Entertaining, Great singing  EM1408",""," June 7th, 2016","See it if You like Carole King's music; if you liked Jersey Boys","Don't see it if You don't like a jukebox musical formula="
"91","90","Entertaining, Great singing, Feel good  Brett G",""," May 31st, 2016","See it if like Carol King's songs, like the music of the 50's and 60's","Don't see it if don't like Carol's music, don't enjoy juke box musicals="
"92","85","Romantic, Entertaining, Great singing  adith1801",""," May 27th, 2016","See it if you like Carole King's song","Don't see it if you dont="
"93","100","Absorbing, Enchanting, Exquisite, Great acting, Entertaining  ZORAYDA M",""," May 26th, 2016","See it if love classic songs and great singing!","Don't see it if you are a heavy metal fan!="
"94","75","Funny, Clever, Enchanting, Cliched, Entertaining  Wira",""," May 24th, 2016","See it if you would like a fun night out (with your parents)","Don't see it if jukebox musicals aren't your thing="
"95","95","Quirky, Refreshing, Romantic, Entertaining, Great singing  CJ S",""," May 22nd, 2016","See it if Enjoy Carole King","Don't see it if See it!!="
"96","80","Resonant, Entertaining, Great singing  Jasmine P",""," May 17th, 2016","See it if you like Carole King's music and the music of the time.","Don't see it if you don't like chick flicks or jukebox shows="
"97","85","Delightful, Entertaining, Great singing  Kevin A 6126",""," May 15th, 2016","See it if you love Carole King","Don't see it if jukebox musicals aren't your thing="
"98","85","Ambitious, Intelligent, Refreshing, Romantic, Great singing  Suzanne Zee",""," May 14th, 2016","See it if you love Carol King's music. Lots of singing and dancing. Great 50's clothes. Feminist sensibility.","Don't see it if you don't like Carol King's music or romance with a feminist point of view.="
"99","84","Refreshing, Overrated, Entertaining, Formulaic, Crowd-pleaser  Dan Q",""," May 13th, 2016","See it if you're a fan of Carole King's music; behind-the-scenes stories about real celebrities; or  touristy,  formulaic shows.","Don't see it if you don't like King's music or are looking for something with real depth. It takes nearly a full act before any conflict appears.="
"100","85","Entertaining, Surprisingly complex story and character portraits  Eleanor 2",""," May 12th, 2016","See it if You love the music and want to learn more about the other important creators during that era.","Don't see it if Can't imagine any reason not to see this totally enjoyable show.="
"101","85","Delightful, Great acting, Resonant  WENDI T",""," May 11th, 2016","See it if you love Carole King's music","Don't see it if you don't like Carole King's music="
"102","94","Funny, Enchanting, Great acting, Must see, Romantic  Michael E 6126",""," May 9th, 2016","See it if You're a Carole King fan. Love great hit songs from the 50s and 60s. You loved Jersey Boys.","Don't see it if You don't like Carole King's music.="
"103","100","Great writing, Entertaining, Great music  TheaterGeekNYC",""," May 6th, 2016","See it if Music you know plus a great book equals the best jukebox show in a long time. Jessie Mueller, original Carole King shines. You will smile.","Don't see it if Jukebox shows are not for you="
"104","100","Enchanting, Must see, Refreshing, Entertaining, Great staging  Cynthia 6102",""," May 6th, 2016","See it if You like oldies, fun-filled entertainment, Heart- felt musicals.","Don't see it if You aren't sentimental and a lover of Music.="
"105","90","Delightful, Great acting, Must see, Entertaining, Fluffy  Tom F 6126",""," May 5th, 2016","See it if You grew up during the 60ies and enjoy pop music","Don't see it if You are a parent of someone who came of age in the sixties="
"106","67","Romantic, Disappointing, Excruciating, Slow, Fluffy  R. L.",""," May 4th, 2016","See it if you get a free ticket","Don't see it if you have the vinyl albums="
"107","98","Delightful, Enchanting, Great acting, Must see  Jeryl M",""," May 3rd, 2016","See it if you grew up in the 60s or70s you love 60s and 70s music.","Don't see it if don't like biographical musicals and/or 60s and 70s music.="
"108","90","Delightful, Enchanting, Great acting, Must see, Great staging  Macrae McD",""," May 3rd, 2016","See it if you love great music--especially that of Carole King. The staging is charming and mesmerizing. This is one of my favorite shows out now.","Don't see it if you tend to dislike musicals based on true stories.="
"109","85","Delightful, Great acting, Refreshing, Relevant, Entertaining  MichelleJoy",""," May 3rd, 2016","See it if you like Carole King and want to know more about her story; great music (obviously) and we'll staged","Don't see it if you aren't interested in music from the 60s and 70s or dislike having a good time.=Also I've seen this a few times over the years and is a great show to bring out of town guests to-everyone loves Carole...<U+00A0>Read more Read less="
"110","70","Delightful  Jana6240",""," May 1st, 2016","See it if you love the music of Carole King - and who doesn't","Don't see it if you are in the mood for a musical with a great book.="
"111","75","Delightful, Cliched, Entertaining  Shane H",""," April 25th, 2016","See it if you love Carole King songs. A great jukebox musical that tells her life story!","Don't see it if you're not a fan of jukebox musicals.="
"112","51","Banal, Disappointing, Cliched, Overrated, Slow  Emily 6111",""," April 22nd, 2016","See it if You love Carole King, you are a baby boomer who wishes you attended a Carole King concert.","Don't see it if A story is important to you or you don't live for Carole King's music. Most boring show I have seen in awhile="
"113","95","Funny, Absorbing, Enchanting, Must see, Entertaining  Gilbert D.",""," April 20th, 2016","See it if You love Carol king, You love 1960's and 70's music, you want a feel good musical, you loved Jersey Boys!","Don't see it if You hated Jersey Boys, You hate origin stories.="
"114","70","Banal, Cliched, Fun, Great music  ABG",""," April 20th, 2016","See it if You love Carole King's music.","Don't see it if You hate jukebox musicals.="
"115","85","Cliched, Dated, Entertaining  Roger 6083",""," April 18th, 2016","See it if you like Carole King songs.  a typical biography musical...nothing original...chronological story of her life.  yes, well done but ......","Don't see it if you are looking for new music and new songs.  if you are tired of seeing the bio musical, don't go.="
"116","100","Delightful, Resonant, Entertaining, Nostalgic, Great songs  Artsfan",""," April 16th, 2016","See it if You love Carole King's music and are interested in recent music history","Don't see it if You are too young to know or want to learn about Carole King="
"117","75","Entertaining, Great music  DEClarke85",""," April 14th, 2016","See it if you love Carole King. The music is fabulous. The set is nice too.","Don't see it if you dislike jukebox musical and weak books.="
"118","80","Delightful, Entertaining, Great singing, Touching, Upbeat  Cakescrapper",""," April 13th, 2016","See it if you grew up w/ King's music.I think this will be enjoyed most by those already familiar w/ her music because of the nostalgia it brings.","Don't see it if you don't like sentimental music or if you're looking for a deep, thought-provoking musical. This is light fun with a solid backstory.="
"119","84","Clever, Great acting, Romantic, Great writing, Entertaining  Aria5",""," April 13th, 2016","See it if you love Carole King,","Don't see it if you're not a fan of jukebox musicals, or value storytelling over musical numbers="
"120","75","Resonant, Romantic, Overrated, Entertaining, Jukebox musical  Andrew F",""," April 10th, 2016","See it if you like 60s music and Carole King.","Don't see it if you don't enjoy Jukebox musicals so much. Although this one is done well enough.="
"121","65","Cliched, Overrated, Fine, Jukebox, Expected  Kurtal",""," April 9th, 2016","See it if you like Carole King's music.","Don't see it if you want anything interesting or original="
"122","90","Delightful, Entertaining  Ryan M",""," April 9th, 2016","See it if You love carol king or are just a human","Don't see it if You hate carol King="
