"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"152","100","Enchanting, Exquisite, Entertaining  Carrie",""," June 5th, 2016","See it if Wow! What a show! A folk opera with an incredible score, brilliantly talented performers and spectacularly staged ! Blew me away!!","Don't see it if can not think of any reason NOT to recommend this show. It's absolutely brilliant! Loved every second!!!!!="
"153","90","Ambitious, Edgy, Must see, Entertaining, Great singing  JAMES L 6154",""," June 5th, 2016","See it if You like something different. This isn't Phantom. It has an story based in mythology that is fresh and enormously entertaining.","Don't see it if You want to see Phantom or Cats.="
"154","87","Clever, Quirky, Great staging  Christopher C 2",""," May 26th, 2016","See it if you want to broaden your idea of what musical theater can be","Don't see it if you're expecting old-fashioned music and staging="
"155","95","Original, Clever, Enchanting, Intelligent, Entertaining  Stella B",""," May 25th, 2016","See it if you enjoy retellings of Greek myths, catchy songs and beautiful staging.","Don't see it if you prefer dialogue over music.="
"156","78","Quirky, Great singing, Fabulous music  JA 6146",""," May 25th, 2016","See it if You love fabulous folk/southern/rockabilly music (the music is phenomenal)","Don't see it if You don't know the story of Orpheus and Euridyce. You need a lot of dialogue to follow the plot of a musical.="
"157","92","Original, Intelligent, Romantic, Entertaining  Bml59",""," May 23rd, 2016","See it if If you want to see an intimate lovingly directed modern take on the classic Greek tragedy of Orpheus with a beautiful and melodic score.","Don't see it if You can't follow a story line by listening to lyrics and watching the actors or if you need razzle dazzle or ofher spectacle in a musical.="
"158","90","Original, Ambitious, Clever, Edgy  Sandra C 6125",""," May 23rd, 2016","See it if Enjoy great singing and good storytelling","Don't see it if if you are looking for something light="
"159","100","Ambitious, Edgy, Enchanting, Epic, Great staging  Jacob Rivera-Sanchez",""," March 29th, 2017","See it if you are a fan of folk music, mythology, and inventive staging.","Don't see it if You are not a fan of folk music.="
"160","90","Original, Clever, Refreshing, Great singing, Great staging  jim 623167",""," August 18th, 2016","See it if you like great singing, great songwriting and unique staging","Don't see it if you like traditional musicals"
"161","95","Absorbing, Enchanting, Refreshing, Riveting, Great writing  LaraIanni",""," August 4th, 2016","See it if You want to be transported to another world, wrapped up in a story, and surrounded by music.","Don't see it if You dislike modern, folk inspired scores, or are looking for a traditional book musical.="
"162","91","Absorbing, Ambitious, Clever, Edgy, Enchanting  Lara 6217",""," August 4th, 2016","See it if You want to loose yourself in another world.","Don't see it if You only like very traditional theatre.="
"163","93","Ambitious, Clever, Enchanting, Masterful, Refreshing  Hey It's CDUBS",""," August 2nd, 2016","See it if you love folk music, Greek mythology, love stories and edgy off-Broadway theatre","Don't see it if you're expecting a classic musical format, you have trouble sitting in kitchen chairs.="
"164","94","Enchanting, Must see, Great staging  Madison Genovese",""," July 29th, 2016","See it if you love indie/alternative rock and blues mixed with Greek mythology, romance, and contemporary dance/movement pieces.","Don't see it if you are strictly a golden age or classical musical theatre person."
"165","83","Enchanting, Intelligent, Quirky, Riveting, Great staging  Gabriel S",""," July 25th, 2016","See it if ...you enjoy the blues, and fantastic performers like Amber Gray and Patrick Page.  It's a timeless tale, but it's told in a bracing way.","Don't see it if ...you're not interested in new interpretations of myth, or ambitious musical scores.  It's not for everyone, but it is for the adventurous."
"166","85","Original, Ambitious, Clever, Edgy, Great staging  Mark 6076",""," July 21st, 2016","See it if You like creative, theatrical endeavors. If you enjoy a simple story, with a phenomenal cast and superb staging, it's worth it.","Don't see it if You despise folk music.="
"167","75","Ambitious, Intelligent, Great writing  James T 6203",""," July 21st, 2016","See it if you enjoy greek mythology","Don't see it if you are easily bored."
"168","94","Absorbing, Delightful, Enchanting, Must see, Refreshing  Georgia W 6137",""," July 21st, 2016","See it if you like simple staging, beautiful music, and an amazing band. And if you like seeing diverse casts on stage!.","Don't see it if you want a story with strong plot="
"169","95","Original, Absorbing, Must see, Great singing, Great staging  BrdwyBear",""," July 18th, 2016","See it if you LOVE great theatre. It's a very old story but told in such a fresh, original way. I knew how it was going to end, but it still held me!","Don't see it if you are looking for big sets and large production values. This one is all about the story, the music and the performances. Small - intimate!="
"170","95","Absorbing, Clever, Enchanting, Intelligent, Masterful  Rhonda 6",""," July 18th, 2016","See it if you like inventive, smart, fun, amazing work. Music you walk out humming and still hear in your head weeks later.","Don't see it if you like fluff. You can't sit in a space and be transported. The old stories don't interest you in the present.="
"171","80","Edgy, Enchanting, Great singing  ERIC P 612445",""," July 17th, 2016","See it if You want to hear a great score and great performances in an immersive environment.","Don't see it if You need scenery and other stage elements to understand the plot."
"172","95","Masterful, Entertaining, Great singing, Great staging  IRWYN A",""," July 12th, 2016","See it if you loved GREAT COMET; crave bravura singing of a smart and often beautiful and emotional score, creatively staged in an intimate space","Don't see it if you dislike immersive staging, folk/rock score or operetta-style narrative="
"173","93","Original, Enchanting, Must see, Refreshing, Great singing  Derek 2",""," July 8th, 2016","See it if you want to see something so unique and different.  The folk opera is an up and coming genre of the musical form and it is so refreshing.","Don't see it if you want a traditional musical theater show or if you strongly dislike folk music (I am ambivalent towards it and loved the music)="
"174","87","Delightful, Enchanting, Quirky, Entertaining, Great singing  Mind Opened",""," July 1st, 2016","See it if You enjoy having your entire body roused and moved by fantastic music. The energy of the singers and the songs are outstanding.","Don't see it if You hate bluegrass or live music.="
"175","99","Absorbing, Resonant, Riveting  Joe R",""," June 21st, 2016","See it if You like  -Greek mythology -Folk music -Unique staging","Don't see it if You don't like -loose story lines -piecing information together="
"176","90","Original, Absorbing, Great singing, Great staging  Hannah 30",""," June 21st, 2016","See it if ...you want a soul-touching experience where you literally feel every actor's stomp beneath your feet, you love beautiful original music.","Don't see it if ...you want a classic  Broadway  experience, you don't want to look anyone in the eye, you prefer realism."
"177","70","Disappointing, Cliched, Overrated, Slow, Great singing  Ant",""," June 19th, 2016","See it if For some good songs and fun staging","Don't see it if You want a deeper story and will get bored easily by not much happening and songs that barely relate to the plot="
"178","97","Intelligent, Intense, Thought-provoking, Profound, Great staging  Emily Hoffert",""," June 12th, 2016","See it if You know the story of Orpheus and Eurydice and are willing to put thought into your theatre-watching experience.","Don't see it if You've never heard of the Greek tragedy of Orpheus and Eurydice. Also don't see it if you're not willing to think a bit.="
"179","74","Slow, Great music, Intimate  Crocosmia",""," June 1st, 2016","See it if You like musicals that have shallow characters, and you liked Once.","Don't see it if You want an accurate telling of the story of Orpheus, or you like characters with some depth to them, or you don't like folk music.="
"180","95","Original, Exquisite, Masterful, Profound, Riveting  Maria 2",""," May 31st, 2016","See it if you love alternatively orchestrated music (i.e. not Broadway song and dance), enjoy powerhouse performances, and want something edgy","Don't see it if you are looking for something entirely light and fluffy.  This was among my favorite shows this season.="
"181","88","Original, Absorbing, Clever, Great staging  Denise H 6146",""," May 26th, 2016","See it if You like thoughtful folk musicals","Don't see it if You want to see traditional musicals="
"182","97","Absorbing, Intense, Riveting, Great singing, Great staging  Sarah 7007",""," January 7th, 2017","See it if you love small productions, theatre in the round, and Greek myths","Don't see it if you want to be just a spectator"
"183","85","Absorbing, Delightful, Enchanting, Entertaining, Great singing  Jill 6273",""," September 29th, 2016","See it if you love classic story telling, great music, solid ensemble work, inventive staging.","Don't see it if you're not open to presentational storytelling or dislike sung thru musicals."
"184","100","Enchanting, Epic, Masterful, Profound, Great singing  Amy 6267",""," September 23rd, 2016","See it if you love folk music, modernized Greek myths, theater in the round, and crying unabashedly in front of everyone.","Don't see it if you don't want to crane your neck to follow all the action, like not knowing what's going to happen at the end, can't handle seeing regret.=Also The best show I've ever seen. Still resonates, still on my mind, months after the fact. Perfect and blissfully haunting, I feel like I shouldn't ever try to see this again so I can preserve the memory encapsulated into my soul....<U+00A0>Read more Read less="
"185","26","Indulgent, Banal, Confusing, Disappointing  Hector V",""," September 22nd, 2016","See it if you enjoy a decent score.","Don't see it if you are looking for an interesting story."
"186","85","Sad, Absorbing, Clever, Resonant, Romantic  David Z",""," September 22nd, 2016","See it if You like folk music and stories being retold in creative ways","Don't see it if You don't like sad endings. It's a doozy."
"187","85","Absorbing, Refreshing, Resonant, Entertaining, Great singing  EmilyMacLeod",""," September 18th, 2016","See it if you like folksy music and the Orpheus/Eurydice story","Don't see it if you want a big spectacle or really simple straightforward plot"
"188","100","Funny, Delightful, Edgy, Enchanting, Entertaining  KC 6241","  On","See it if It was wildly unexpected and wonderful.","Don't see it if You don't like musicals",""
"189","95","Absorbing, Refreshing, Great singing  Melissa S 6070",""," August 23rd, 2016","See it if You love talent. And amazing singing and voices that give you chills. And mythology. and love stories.","Don't see it if You aren't open to a new twist to old stories.="
"190","88","Original, Ambitious, Enchanting, Riveting, Great singing  Elaine H 6227",""," August 14th, 2016","See it if Beautiful, masterfully written music and orchestration. Interesting acting and costuning. Acting was fantastic","Don't see it if Staging could be improved-didn't fully utilize the circular space of the Public. Some actors less dynamic than others.="
"191","89","Original, Refreshing, Relevant  Mark 18","  On","See it if you want to see a unique presentation of an ancient greek myth.","Don't see it if you always need a happy ending in your musicals.",""
"192","100","Absorbing, Great acting, Intelligent, Great singing, Great staging  Dan C","  On","See it if You want to be wowed by theater.  It did just close, however, it had three extensions - from what I was told.  I hope they find a new home","Don't see it if you hate being entertained and enveloped in great theater",""
"193","90","Original, Clever, Great singing  Chang",""," July 23rd, 2016","See it if you like a musical with some original thoughts, something that provokes you to think more about the society.","Don't see it if you are looking for a simply entertaining musical - this show is almost all abstract in its plot and does not feature much dancing="
"194","83","Refreshing, Riveting, Great singing, Great staging  Ryan B 6200",""," July 18th, 2016","See it if You like folk rock music and greek mythology","Don't see it if if you want a solid story"
"195","90","Absorbing, Enchanting, Resonant, Great singing  Jeff 6193",""," July 11th, 2016","See it if You like a variety of songs and are into abstract mythological themes","Don't see it if You want a very linear, easy-to-follow plot"
"196","100","Original, Absorbing, Clever, Edgy, Intelligent  LaCornista",""," July 1st, 2016","See it if You like innovative staging, non-linear melodies, modern and traditional harmonies, and immersive theatrical experiences.","Don't see it if You need a traditional performance experience with standard melodic and harmonic lines and a single visual point.="
"197","88","Beautiful, Enchanting, Thought-provoking, Refreshing, Great staging  GERALD H",""," June 20th, 2016","See it if Beautiful folk and blues music. Minimal set design but intimately woven into the audience. Greek tragedy with a lot of heart and soul.","Don't see it if You are looking for an epic, big staged musical. Nothing fancy in terms of props. It's a Greek tragedy so you know the ending will be sad.="
"198","90","Original, Absorbing, Romantic, Entertaining, Great singing  Charlotte W",""," June 7th, 2016","See it if you want to see beautiful people telling Greek myths through a combination of folk, rock, opera, blue grass, jazz and musical theater.","Don't see it if you don't plan to fall in love with Ana<U+00EF>s Mitchell and her music."
"199","90","Original, Intelligent, Refreshing, Entertaining, Great singing  AntiReviewer",""," June 3rd, 2016","See it if you enjoy fresh new takes on musical theater","Don't see it if you're an idiot"
"200","90","Enchanting, Resonant, Great writing, Great singing, Great staging  Jason B 6154",""," June 2nd, 2016","See it if you're a fan of beautiful folk music, poetic lyrics, or Greek myths enchantingly retold. This show will move and haunt you.","Don't see it if you don't like intimate shows in cozy spaces.="
"201","97","Absorbing, Enchanting, Great acting  Robin 6053",""," March 30th, 2017","See it if you like musicals and intriguing theater experiences. The music is wonderful and the story a beautifully interpreted classic.","Don't see it if you don't like musicals or classic tales.="
"202","70","Disappointing, Entertaining  Member 70404412","  On","See it if you don't mind an unacknowledged mishmash of the Greek myth of Orpheus meeting Mephistopheles from a different tradition.","Don't see it if you are expected a representation of the classical myth.",""
"203","95","Absorbing, Epic, Refreshing, Great writing, Great singing  Kaylee Rowen",""," March 14th, 2017","See it if You like immersive experiences with great songs and tons of emotion.","Don't see it if You don't like new experimental musicals or don't like mythology.="
"204","100","Absorbing  Sara 6339",""," December 4th, 2016","See it if Hadestown was amazing; a great score, wonderful singing and dancing, and great update on an old myth.","Don't see it if Everyone should see it."
"205","100","Epic, Masterful, Quirky, Refreshing, Great staging  Dean M 6287",""," October 13th, 2016","See it if You like modern takes on classic myths, thoughtful lyrics, or New Orleans style jazz music.","Don't see it if You want exact only recreations of Greek myths."
"206","100","Absorbing, Clever, Edgy, Enchanting  Natalie T 6217","  On","See it if If you want to be transported to the underworld","Don't see it if You dont like intimate theatre.",""
"207","100","Original, Absorbing, Delightful  RobertEddy",""," July 19th, 2016","See it if You love good theatre and want to see the next big thing.","Don't see it if You only think musicals should be big, flashy, Broadway blockbusters like Kinky Boots.="
"208","100","Absorbing, Ambitious, Enchanting, Intelligent, Resonant  STEVE W 6156",""," July 6th, 2016","See it if You want to see Greek mythology turned into a truly charming musical.","Don't see it if You don't like intelligent rewrites of the classics."
"209","97","Original, Intelligent, Must see, Entertaining, Great singing  Kathy 6084","  On","See it if Great score, singing, orchestra, harmonies","Don't see it if you are looking for something fluffy",""
"210","97","Edgy, Enchanting, Riveting, Great singing  DFresh",""," May 24th, 2016","See it if You are interesting in seeing a wholly absorbing new yet classic story masterfully performed with great music and performances.","Don't see it if You are terribly confused and think that awesome theater exists only in the West 40s in Manhattan.="
"211","100","Edgy, Enchanting, Epic, Great acting, Great singing  linda 6321"," On","See it if you want to be amazed. i loved this show. it's a shame that it closed. it was a great experience","Don't see it if you don't want to feel like your're part of the show",""
"212","100","Edgy, Enchanting, Profound, Great singing, Great staging  Remi S 6308"," On","See it if You love Greek mythology or if you know nothing about Greek mythology. See it if you love new, intelligent and entertaining work","Don't see it if You hate theatre",""
"213","90","Absorbing, Ambitious, Intelligent, Thought-provoking, Great singing  Kathy 6293"," On","See it if You liked Mary Zimmerman's  Metamorphoses  and  Natasha Pierre and the Great Comet.","Don't see it if You don't like provoking musicals.",""
"214","100","Absorbing, Ambitious, Relevant, Riveting, Romantic  JackBamberger"," On","See it if One of the best shows I've seen since Hamilton Stunning music and direction.","Don't see it if You don't like music or theater",""
"215","90","Original, Absorbing, Enchanting, Refreshing, Entertaining  Phoenix"," On","See it if You like rock, folk, new orleans jazz, and a fresh take on an old story.","Don't see it if See it!",""
"216","92","Original, Enchanting, Romantic, Entertaining, Great singing  Jen L 6230"," On","See it if You like alternative musicals or folk music","Don't see it if Greek mythology is something that doesn't interest you at all",""
"217","89","Clever, Enchanting, Great writing, Entertaining, Great singing  Colie 6228"," On","See it if You love folk music, Greek myth, or amazing music performance.","Don't see it if Not a lot of reasons not to see! I guess if you aren't into folk music/ Americana or Greek myth.",""
"218","95","Absorbing, Enchanting, Exquisite, Masterful, Great singing  Benjamin M 6226"," On","See it if you like tight harmonies and creative shows.","Don't see it if you think accordions have no place in a musical.",""
"219","100","Enchanting, Great acting, Masterful, Entertaining, Great singing  Ronni 4"," On","See it if you are in the mood for an amazing show.","Don't see it if You have already seen it 10 times.",""
"220","95","Original, Clever, Must see, Great singing, Great staging  Cathleen 6183"," On","See it if Want to see new musicals or love live music","Don't see it if Only like the most con entail musicals",""
"221","90","Absorbing, Ambitious, Resonant, Entertaining, Great staging  Jeremy 6068"," On","See it if You like inventive staging or if you like adaptations of myths.","Don't see it if You want fluffy entertainment.",""
"222","78","Clever, Entertaining, Good music  Mary 18"," On","See it if I liked it very much.  Music was well done and the story of Odysseus well translated.  Unfortunately, we had seen Hamilton the night before","Don't see it if You've just seen Hamilton.",""
"223","92","Absorbing, Clever, Dizzying, Enchanting, Entertaining  Susan 4"," On","See it if You like blues-based folk rock music used to tell a classic mythological story.  You love wonderful voices and musicians.","Don't see it if You don't want to travel downtown or have to twist around in your seat to see behind you.",""
"224","60","Indulgent, Disappointing, Overrated  Lawrence 6144",""," May 23rd, 2016","See it if You like lots of gimmicky staging and are taken in by highly conceptual storytelling.","Don't see it if You are aren't turned on by musicals filled with cliches and that reduce Greek mythology to mere on-the-nose political commentary="
"225","75","During previews Original, Ambitious, Entertaining, Great singing, Well staged  TheaterBuff",""," May 22nd, 2016","See it if Very talented actor/singers. The staging was clever (altho occasionally annoying) Plot thin, melodies mostly strong, lyrics fine.","Don't see it if you like traditional, polished theater. This felt slightly amateurish. Presented in the round.  Younger crowd (20-30s) should like the show.="
"226","95","During previews Absorbing, Exquisite, Masterful, Great singing, Great staging  John Francis",""," May 22nd, 2016","See it if if you've never heard of Ana<U+00EF>s Mitchell (I hadn't). This is a masterpiece. Incredible music, beautifully staged, inspiring design. Must see.","Don't see it if See it. I'd encourage everyone to see this and to push themselves outside of their comfort zone. I real delight if you love folk music.="
"227","90","During previews Original, Absorbing, Ambitious, Entertaining, Great singing  Rodash",""," May 21st, 2016","See it if you want to hear great voices sing a terrific score or if you are a fan of talented director Rachel Chavkin","Don't see it if you don't like sung-through works and don't know anything about Orpheus and Eurydice.="
"228","90","During previews Original, Intelligent, Great writing, Great singing, Great staging  Chatter",""," May 21st, 2016","See it if you want to see an adaptation of a classic myth told in a wholly new way.  So cleverly staged and beautifully performed. Great music.","Don't see it if you prefer old-fashioned shows told in a very traditional manner.="
"229","45","During previews Just not my thing  Vince 2",""," May 18th, 2016","See it if You'd like a slightly dramatized songcycle with peppy songs and a well voiced female lead. Unlike me, you need no more than pleasant music.","Don't see it if You'd like an attempt at motivation. It has a hint of Orpheus, with a hint of Trump and the wall.  No songs run in your head on the way home="
"230","90","During previews Absorbing, Ambitious, Epic, Entertaining, Great singing  Sarah J",""," May 18th, 2016","See it if you love gorgeous folk-inspired music sung by gorgeous voices. You love a celebration of beauty in a tragic world","Don't see it if You prefer stories told bare-bones. This is long for the story it's telling, but you can revel in the poetry and music.="
"231","80","During previews Clever, Great staging, Innovative  Carolyn 6125",""," May 16th, 2016","See it if you like a retelling of a greek classic","Don't see it if you don;t like folksy music="
"232","90","During previews Original, Ambitious, Entertaining, Fantastic staging, Lush music  donna 11",""," May 16th, 2016","See it if You enjoy a great score and music retelling a greek myth. Very creative staging creating an immersive experience. Terrific performances","Don't see it if You do not like greek mythology. Do not like theater in the round. Second act  is not as strong as the first act - which is stunning="
"233","91","During previews Original, Absorbing, Enchanting, Exquisite  Darrel",""," May 16th, 2016","See it if like greek tragedies solid original set, great voices (except eurydice who was good).  1st act was captivating but 2nd act was slow at times","Don't see it if don't like greek tragedies, new orleans jazzy folk style music, all music  musical; excellent band; uncomfortable temp seats; NYTW has a hit="
"234","75","During previews Ambitious, Entertaining, Great singing  Kurtal",""," May 14th, 2016","See it if Wonderful music in a fairly straightforward interpretation of Orpheus and Eurydice.","Don't see it if You're looking for a truly original take. I can't wait for the album, but I don't know that this was screaming out to be staged.="
"235","100","During previews Original, Clever, Must see, Refreshing, Great staging  don",""," May 13th, 2016","See it if One of the best musicals of the season, great concept re; the set. (in the round almost with cushions for all mismatched chairs) The 5 leads","Don't see it if continued praise::  were super The band was great and the 3 backups were very good as well. We will see it again..="
"236","92","During previews Original, Clever, Profound, Entertaining, Great staging  Douglas Marino",""," May 12th, 2016","See it if if you want a tremendously entertaining, greek tragedy turned musical - with a band, folky/jazzy/andrew-sisters-y toe tapping' tunes.","Don't see it if don't like greek tragedies; don't like innovative ways to tell stories; don't like  no spoken words  shows; don't like to have fun.="
"237","90","During previews Beautiful, Enchanting, Must see, Thrilling, Transporting  moonchange",""," May 10th, 2016","See it if you can. Seriously. Just go to this one.","Don't see it if you hate beautiful music.="
"238","75","During previews Original, Entertaining, Good music, Great staging  Phillip L",""," May 7th, 2016","See it if Greek mythology, folk opera,","Don't see it if don't like folk music, tragedies="
"239","97","During previews Original, Delightful, Great acting, Must see, Entertaining  PATRICIA 3",""," May 7th, 2016","See it if you enjoy musicals which stretch the boundaries of what we've come to expect from musicals;  this is original, fun and full of talent.","Don't see it if you only like Big Broadway Musical Productions.="
"240","90","During previews Clever, Enchanting, Refreshing, Romantic, Great singing  AustinYourFace",""," May 21st, 2016","See it if You are looking for a creative, modern take on musical theatre and love well-performed  New Orleans-tinged folk music","Don't see it if You have little patience for shows more interested in evoking mood and feeling  than psychological depth- this is not a deep piece="
"241","91","During previews Original, Enchanting, Romantic  Cara 6124",""," May 20th, 2016","See it if you like immersive theater, Greek mythology, or bluegrass.","Don't see it if you need a happy ending.="
"242","87","During previews Enchanting, Refreshing, Entertaining, Great music, Great singing  Ben C",""," May 19th, 2016","See it if You want a playful and stylized romp through a riff on the Orpheus/Eurydice story. Also, this score is amazing, and the cast saaangs it.","Don't see it if You're not into folksy blues rock.="
"243","95","During previews Enchanting, Epic, Must see, Great singing, Great staging  MQ",""," May 19th, 2016","See it if If you're a fan of the album, the show is a faithful adaptation. The music is amazing, the show is both entertaining and profound.","Don't see it if Your idea of a musical involves jazz hands. This is a folk-based evening.="
"244","84","During previews Refreshing, Entertaining, Great music, Great singing, Great staging  Tim F.",""," May 18th, 2016","See it if You want to hear a brilliant cast sing Anais Mitchell's amazing songs. Also, if you' like the classic Orpheus/Eurydice story set to music.","Don't see it if Lively musicals aren't your thing.="
"245","95","During previews Absorbing, Enchanting, Must see, Romantic, Great staging  Melissa 6083",""," May 16th, 2016","See it if you love your great messy romances in small concise productions.  Amber Gray and Patrick Page are to die for!  Another Once","Let's hope!!!=Don't see it if you're looking for perfection, uniformity, or a seat that wasn't picked up from a flea market, a thrift store, or your grandma's back porch.="
"246","96","During previews Absorbing, Must see, Refreshing, Entertaining, Great staging  SaraLynnIanni",""," May 10th, 2016","See it if you like folk music and good singing. Also see it if you are looking for something engaging and unique.","Don't see it if you don't like creativity and are looking for a bland  traditional  setting.="
"247","95","During previews Original, Absorbing, Clever, Resonant, Great staging  Donald 6082",""," May 9th, 2016","See it if You've never heard of Anais Mitchell. You will leave as a new fan of her and her skill as composer/musician. This show is not to be missed!!","Don't see it if You aren't ok with storytelling through song. That is, no dialogue.="
"248","92","During previews Original, Clever, Must see, Great music, Great staging  spurrbe",""," May 9th, 2016","See it if You want to see a beautiful show based on a great album, you like innovative staging, you want to see stellar performances by rising stars","Don't see it if You want a classic Broadway musical, you don't like folk-y music="
"249","94","During previews Original, Clever, Delightful, Relevant, Great staging  Tom R",""," May 21st, 2016","See it if You like modern reinterpretations of classic stories with excellent music and an engaging cast. Better music than 98% of musicals.","Don't see it if you expect the rewrite to copy the original story of Orpheus and Eurydice.="
"250","100","During previews Original, Ambitious, Enchanting, Epic  Dorothy 7",""," May 22nd, 2016","See it if you want an original folk opera with profound themes and a killer cast. chavkin does fantastic work, per usual.","Don't see it if you need hand holding or want formally or narratively traditional work"
"251","90","During previews Absorbing, Enchanting, Riveting  John 6081",""," May 8th, 2016","See it if You love music that is absorbing and transcendent","Don't see it if You only like traditional musicals, but even then you should see it.="
"252","95","During previews Original, Delightful, Epic, Must see, Great singing  Morgan 6142",""," May 21st, 2016","See it if You love folk music, love innovative story telling, love the tale of Orpheus and Euridice.","Don't see it if You don't like an all music musical.="
"253","93","During previews Absorbing, Enchanting, Riveting, Entertaining, Great staging  Lily C.",""," May 12th, 2016","See it if you're a fan of Anais Mitchell or Rachel Chavkin - both are doing exemplary work here. You enjoy a tight, talented ensemble musical.","Don't see it if you don't like folk music.="
"254","100","During previews Original, Ambitious, Clever, Great singing, Great staging  Karen S 6138"," On","See it if You like shows that incorporate musical accompaniment into the acting and storytelling.","Don't see it if You prefer music to be an occasional interlude rather than a continuous part of the storytelling.",""
