"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"385","92","During previews Funny, Poignant, Great acting, Resonant, Great writing  GirlFriday",""," February 22nd, 2017","See it if enticed by Arthur Miller's talents and those of a quartet of actors merging into a semi-comic, semi-sobering haunting world of choices.","Don't see it if you don't like subtle dramas driven by actors' talents, not spectacle. The phenomenal cast is led by Mark Ruffalo & Danny DeVito: must-see!="
"386","88","During previews Absorbing, Great acting, Thought-provoking, Relevant, Entertaining  Jen6044",""," February 21st, 2017","See it if An engaging play with four fantastic actors! It is a little known work by Arthur Miller. Interesting to see it. First act is quite funny.","Don't see it if You don't like plays where most of the action is just talking. In this case it's great, but it might not be what you are looking for.="
"387","90","During previews Absorbing, Great acting, Intelligent, Must see, Entertaining  Stephanie T 6216",""," February 21st, 2017","See it if You enjoy thought provoking plays with some comic relief. Danny Davito was hilarious, but the play itself is not a comedy.","Don't see it if You don't want an intelligent play that makes you think.="
"388","77","During previews Dizzying, Great acting, Indulgent, Confusing, Slow  Cynthia 6102",""," February 21st, 2017","See it if You love Arthur Miller and don't mind a lot of long, slow monologues, and a meandering plot. Danny DeVito steals the show.","Don't see it if You want a fast paced romp. Sometimes I fought to keep my attention on the script.="
"389","85","During previews Absorbing, Great acting, Intelligent, Thought-provoking, Riveting  Ellen D",""," February 21st, 2017","See it if you like family dramas revolving around long-simmering sibling conflicts, self-sacrifice vs selfishness, caring for parents & great acting.","Don't see it if you're easily bored by relatively long & somewhat repetitive speeches, tired of dysfunctional family dramas, are not a fan of Arthur Miller.="
"390","79","During previews Funny, Great acting, Great writing  DeeCee",""," February 20th, 2017","See it if you are an Arthur Miller fan and enjoy seeing great acting from a great cast...","Don't see it if you don't like plays about family dysfunction...="
"391","78","During previews Funny, Great acting, Intense, Quirky, Entertaining  Brett G",""," February 20th, 2017","See it if want to see 4 great actors; Danny Devito steals the show. The first half is great, the second act drags. Oddly funny for Arthur Miller","Don't see it if want a more serious show; it's a bit schizophrenic--not sure if it wants to be comedy or drama="
"392","93","During previews Absorbing, Must see  Frank 4",""," February 19th, 2017","See it if you want to treat yourself to seeing some well k","Don't see it if a lesser know play by Arthur Miller holds no interest to you. Your not into plays that are to talkie.="
"393","81","During previews Funny, Great acting, Relevant, Talkie  Joe 5",""," February 18th, 2017","See it if you want to see a less know Miller play that is relevant about 2 brothers reuniting after decades, blaming each other 4 their fates in life.","Don't see it if you don't like plays about dysfunctional childhoods and the after effects it has on family relationships full of guilt & life in general..="
"394","86","During previews Great acting, Intelligent, Thought-provoking  Theatre Reviews",""," February 18th, 2017","See it if you want to see some terrific acting in a play about the cost/price of life's choices. Danny DeVito steals the show as the comic relief.","Don't see it if you don't like plays with focus on character and dialogue, family dramas bore you, or you're looking for something more action-packed="
